gene,GO.term,type
UTS2,GO:0005615,C
VASH1,GO:0005615,C
VASN,GO:0005615,C
VCAM1,GO:0005615,C
VCAN,GO:0005615,C
VEGFA,GO:0005615,C
VEGFB,GO:0005615,C
VEGFC,GO:0005615,C
VGF,GO:0005615,C
VIT,GO:0005615,C
VPREB1,GO:0005615,C
VTN,GO:0005615,C
VWA1,GO:0005615,C
VWA2,GO:0005615,C
VWC2,GO:0005615,C
VWC2L,GO:0005615,C
WDR60,GO:0005615,C
WFDC1,GO:0005615,C
WFDC2,GO:0005615,C
WFIKKN2,GO:0005615,C
WISP1,GO:0005615,C
WISP2,GO:0005615,C
WISP3,GO:0005615,C
WNT10A,GO:0005615,C
WNT10B,GO:0005615,C
WNT11,GO:0005615,C
WNT16,GO:0005615,C
WNT1,GO:0005615,C
WNT2B,GO:0005615,C
WNT2,GO:0005615,C
WNT3A,GO:0005615,C
WNT3,GO:0005615,C
WNT4,GO:0005615,C
WNT5A,GO:0005615,C
WNT5B,GO:0005615,C
WNT6,GO:0005615,C
WNT7A,GO:0005615,C
WNT7B,GO:0005615,C
WNT8A,GO:0005615,C
WNT8B,GO:0005615,C
WNT9A,GO:0005615,C
WNT9B,GO:0005615,C
XCL1,GO:0005615,C
XCL2,GO:0005615,C
XDH,GO:0005615,C
XYLT1,GO:0005615,C
XYLT2,GO:0005615,C
YARS,GO:0005615,C
YWHAZ,GO:0005615,C
ZFC3H1,GO:0005615,C
ZG16B,GO:0005615,C
ZNF446,GO:0005615,C
ZNF649,GO:0005615,C
ZP3,GO:0005615,C
ZSWIM5,GO:0005615,C
ABI1,GO:0005622,C
ABI3,GO:0005622,C
ACPP,GO:0005622,C
ACTN1,GO:0005622,C
ACTN3,GO:0005622,C
ACTN4,GO:0005622,C
ADCY2,GO:0005622,C
ADCYAP1,GO:0005622,C
ADGRG1,GO:0005622,C
ADGRL1,GO:0005622,C
ADM2,GO:0005622,C
ADORA2B,GO:0005622,C
ADRA1D,GO:0005622,C
ADRA2B,GO:0005622,C
ADTRP,GO:0005622,C
AGTR1,GO:0005622,C
AKR1C3,GO:0005622,C
ALDH8A1,GO:0005622,C
ALK,GO:0005622,C
ALOX15B,GO:0005622,C
ANAPC15,GO:0005622,C
ANGPT1,GO:0005622,C
ANK2,GO:0005622,C
ANO10,GO:0005622,C
ANO5,GO:0005622,C
ANO6,GO:0005622,C
ANO9,GO:0005622,C
ANXA5,GO:0005622,C
ARHGAP17,GO:0005622,C
ARHGAP27,GO:0005622,C
ARHGAP44,GO:0005622,C
ARHGEF3,GO:0005622,C
ARL10,GO:0005622,C
ARL11,GO:0005622,C
ARL13A,GO:0005622,C
ARL15,GO:0005622,C
ARL16,GO:0005622,C
ARL5A,GO:0005622,C
ARL5B,GO:0005622,C
ARTN,GO:0005622,C
ARVCF,GO:0005622,C
ASCC3,GO:0005622,C
ASIP,GO:0005622,C
ATF6B,GO:0005622,C
ATG10,GO:0005622,C
ATP1B1,GO:0005622,C
AVEN,GO:0005622,C
AXL,GO:0005622,C
B3GNT5,GO:0005622,C
BBS5,GO:0005622,C
BCAR3,GO:0005622,C
BCO2,GO:0005622,C
BLNK,GO:0005622,C
BTC,GO:0005622,C
CAB39,GO:0005622,C
CAB39L,GO:0005622,C
CALCR,GO:0005622,C
CALR,GO:0005622,C
CAMK2N1,GO:0005622,C
CAMKK2,GO:0005622,C
CAND2,GO:0005622,C
CAPN3,GO:0005622,C
CASQ2,GO:0005622,C
CAV1,GO:0005622,C
CAV2,GO:0005622,C
CCDC68,GO:0005622,C
CCL11,GO:0005622,C
CCL19,GO:0005622,C
CCL20,GO:0005622,C
CCL2,GO:0005622,C
CCL3,GO:0005622,C
CCND1,GO:0005622,C
CCR6,GO:0005622,C
CCR7,GO:0005622,C
CD200R1,GO:0005622,C
CD24,GO:0005622,C
CD36,GO:0005622,C
CD40LG,GO:0005622,C
CD74,GO:0005622,C
CD80,GO:0005622,C
CDC23,GO:0005622,C
CETN2,GO:0005622,C
CHMP2B,GO:0005622,C
CHMP3,GO:0005622,C
CLCF1,GO:0005622,C
CLEC1A,GO:0005622,C
CLIC2,GO:0005622,C
CLIC4,GO:0005622,C
CLNK,GO:0005622,C
CLU,GO:0005622,C
CNOT8,GO:0005622,C
CRHBP,GO:0005622,C
CSF2RA,GO:0005622,C
CSF2RB,GO:0005622,C
CSGALNACT1,GO:0005622,C
CSTF2T,GO:0005622,C
CTNNB1,GO:0005622,C
CTSB,GO:0005622,C
CX3CR1,GO:0005622,C
CXCL10,GO:0005622,C
CXCL11,GO:0005622,C
CXCL8,GO:0005622,C
CXCL9,GO:0005622,C
CXCR2,GO:0005622,C
DAZ1,GO:0005622,C
DAZ2,GO:0005622,C
DAZ3,GO:0005622,C
DAZ4,GO:0005622,C
DAZL,GO:0005622,C
DCDC1,GO:0005622,C
DCDC2B,GO:0005622,C
DCHS1,GO:0005622,C
DDIT4,GO:0005622,C
DDX43,GO:0005622,C
DDX59,GO:0005622,C
DEF8,GO:0005622,C
DEFB4A,GO:0005622,C
DEPTOR,GO:0005622,C
DIRAS3,GO:0005622,C
DRD5,GO:0005622,C
EDA2R,GO:0005622,C
EDF1,GO:0005622,C
EDN2,GO:0005622,C
EDN3,GO:0005622,C
EEF1AKMT3,GO:0005622,C
EID2,GO:0005622,C
EPHA2,GO:0005622,C
ERBB3,GO:0005622,C
EREG,GO:0005622,C
FAM126B,GO:0005622,C
FAM49A,GO:0005622,C
FAT4,GO:0005622,C
FGF16,GO:0005622,C
FGF17,GO:0005622,C
FGF19,GO:0005622,C
FGF20,GO:0005622,C
FGF3,GO:0005622,C
FGF4,GO:0005622,C
FGF5,GO:0005622,C
FGF6,GO:0005622,C
FGF8,GO:0005622,C
FLT3LG,GO:0005622,C
FPR1,GO:0005622,C
FPR2,GO:0005622,C
FRK,GO:0005622,C
FRS3,GO:0005622,C
FSD1L,GO:0005622,C
FSHR,GO:0005622,C
GABARAPL1,GO:0005622,C
GABARAPL2,GO:0005622,C
GAD1,GO:0005622,C
GALR1,GO:0005622,C
GALR2,GO:0005622,C
GDA,GO:0005622,C
GDNF,GO:0005622,C
GFRA1,GO:0005622,C
GFRA2,GO:0005622,C
GFRA4,GO:0005622,C
GHRH,GO:0005622,C
GLMN,GO:0005622,C
GLP1R,GO:0005622,C
GMFB,GO:0005622,C
GMIP,GO:0005622,C
GNB1,GO:0005622,C
GPER1,GO:0005622,C
GPHA2,GO:0005622,C
GPIHBP1,GO:0005622,C
GPLD1,GO:0005622,C
GPR101,GO:0005622,C
GPR26,GO:0005622,C
GPR3,GO:0005622,C
GPR65,GO:0005622,C
GPR78,GO:0005622,C
GPRC6A,GO:0005622,C
GREM1,GO:0005622,C
GRIN1,GO:0005622,C
GRIN2B,GO:0005622,C
GRIN2C,GO:0005622,C
GRIN2D,GO:0005622,C
GRM2,GO:0005622,C
GRM4,GO:0005622,C
GSPT1,GO:0005622,C
GSTK1,GO:0005622,C
GSTP1,GO:0005622,C
HEATR3,GO:0005622,C
HEPH,GO:0005622,C
HPCAL4,GO:0005622,C
HPSE2,GO:0005622,C
HSD17B6,GO:0005622,C
HSPA8,GO:0005622,C
HSPB8,GO:0005622,C
HTR2C,GO:0005622,C
IAPP,GO:0005622,C
IFNAR2,GO:0005622,C
IFNG,GO:0005622,C
IFNL1,GO:0005622,C
IFNL2,GO:0005622,C
IFNL3,GO:0005622,C
IKBKG,GO:0005622,C
IL1RN,GO:0005622,C
IL21,GO:0005622,C
IL2,GO:0005622,C
IL2RA,GO:0005622,C
IL31RA,GO:0005622,C
IL3,GO:0005622,C
IL3RA,GO:0005622,C
IL5,GO:0005622,C
IL5RA,GO:0005622,C
INPP5A,GO:0005622,C
INSR,GO:0005622,C
INTS2,GO:0005622,C
IPPK,GO:0005622,C
IRAK1BP1,GO:0005622,C
JMJD1C,GO:0005622,C
KCNC2,GO:0005622,C
KCNH3,GO:0005622,C
KCNH4,GO:0005622,C
KCNH5,GO:0005622,C
KCNH8,GO:0005622,C
KCTD9,GO:0005622,C
KLB,GO:0005622,C
KL,GO:0005622,C
KRBA2,GO:0005622,C
KRBOX4,GO:0005622,C
KRCC1,GO:0005622,C
LDLR,GO:0005622,C
LGALS1,GO:0005622,C
LGALS9,GO:0005622,C
LGALSL,GO:0005622,C
LIN7A,GO:0005622,C
LNPEP,GO:0005622,C
LRRK2,GO:0005622,C
LTBP2,GO:0005622,C
LTK,GO:0005622,C
MAF1,GO:0005622,C
MAP1LC3B,GO:0005622,C
MAP3K15,GO:0005622,C
MAP3K6,GO:0005622,C
MAP4K1,GO:0005622,C
MAPK15,GO:0005622,C
MAPT,GO:0005622,C
MARCO,GO:0005622,C
MAS1,GO:0005622,C
MAT2B,GO:0005622,C
MBP,GO:0005622,C
MC1R,GO:0005622,C
MC3R,GO:0005622,C
MC5R,GO:0005622,C
MET,GO:0005622,C
MICU1,GO:0005622,C
MKKS,GO:0005622,C
MKRN2,GO:0005622,C
MLLT11,GO:0005622,C
MMP23A,GO:0005622,C
MOB3A,GO:0005622,C
MPP1,GO:0005622,C
MRAS,GO:0005622,C
MT3,GO:0005622,C
MTCH1,GO:0005622,C
MYLIP,GO:0005622,C
MYZAP,GO:0005622,C
NAA10,GO:0005622,C
NAA20,GO:0005622,C
NCALD,GO:0005622,C
NCOA7,GO:0005622,C
NDNF,GO:0005622,C
NECAP2,GO:0005622,C
NEDD4L,GO:0005622,C
NFASC,GO:0005622,C
NFKBIA,GO:0005622,C
NKX3-1,GO:0005622,C
NLRC4,GO:0005622,C
NLRP1,GO:0005622,C
NMUR1,GO:0005622,C
NMUR2,GO:0005622,C
NOS2,GO:0005622,C
NPHS1,GO:0005622,C
NPR3,GO:0005622,C
NPY2R,GO:0005622,C
NRG2,GO:0005622,C
NRG3,GO:0005622,C
NRG4,GO:0005622,C
NRTN,GO:0005622,C
NUDCD2,GO:0005622,C
NUDT11,GO:0005622,C
NUDT4,GO:0005622,C
NUDT5,GO:0005622,C
NUDT9,GO:0005622,C
NYAP1,GO:0005622,C
NYAP2,GO:0005622,C
NYX,GO:0005622,C
OSTF1,GO:0005622,C
OXTR,GO:0005622,C
P2RY11,GO:0005622,C
PAG1,GO:0005622,C
PAPPA2,GO:0005622,C
PARP16,GO:0005622,C
PARP8,GO:0005622,C
PEAR1,GO:0005622,C
PEX14,GO:0005622,C
PGLYRP2,GO:0005622,C
PGLYRP3,GO:0005622,C
PIRT,GO:0005622,C
PLK2,GO:0005622,C
PLXNB1,GO:0005622,C
PNP,GO:0005622,C
PNPLA8,GO:0005622,C
POLI,GO:0005622,C
POLR2M,GO:0005622,C
PPFIA4,GO:0005622,C
PPFIBP2,GO:0005622,C
PRKAA1,GO:0005622,C
PRKCSH,GO:0005622,C
PSPN,GO:0005622,C
PTGDR2,GO:0005622,C
PTGER1,GO:0005622,C
PTGER2,GO:0005622,C
PTGER4,GO:0005622,C
PTH,GO:0005622,C
PTPRA,GO:0005622,C
RAB14,GO:0005622,C
RAB17,GO:0005622,C
RAB18,GO:0005622,C
RAB39B,GO:0005622,C
RAB5B,GO:0005622,C
RAB6C,GO:0005622,C
RAMP1,GO:0005622,C
RAMP3,GO:0005622,C
RAP1B,GO:0005622,C
RAPGEFL1,GO:0005622,C
RASGEF1C,GO:0005622,C
RDH11,GO:0005622,C
RDH12,GO:0005622,C
RGL2,GO:0005622,C
RGL3,GO:0005622,C
RGPD1,GO:0005622,C
RGPD2,GO:0005622,C
RGPD3,GO:0005622,C
RHBDD3,GO:0005622,C
RIMS2,GO:0005622,C
RIT1,GO:0005622,C
RNASE6,GO:0005622,C
RNF114,GO:0005622,C
ROGDI,GO:0005622,C
RRAD,GO:0005622,C
RRAS,GO:0005622,C
RSPH6A,GO:0005622,C
RTN4,GO:0005622,C
RTP2,GO:0005622,C
RTP5,GO:0005622,C
RUVBL2,GO:0005622,C
RXFP2,GO:0005622,C
SAMHD1,GO:0005622,C
SAT1,GO:0005622,C
SCN2A,GO:0005622,C
SCN5A,GO:0005622,C
SENP7,GO:0005622,C
SERPINA3,GO:0005622,C
SERPINB4,GO:0005622,C
SERPINB9,GO:0005622,C
SFRP1,GO:0005622,C
SH2D1B,GO:0005622,C
SH2D3A,GO:0005622,C
SH3BP1,GO:0005622,C
SHANK1,GO:0005622,C
SHC4,GO:0005622,C
SIRPG,GO:0005622,C
SLC40A1,GO:0005622,C
SLIT1,GO:0005622,C
SMAD1,GO:0005622,C
SMAD5,GO:0005622,C
SMAD9,GO:0005622,C
SMC3,GO:0005622,C
SMC6,GO:0005622,C
SMG9,GO:0005622,C
SMPD2,GO:0005622,C
SNTA1,GO:0005622,C
SNTB1,GO:0005622,C
SNTB2,GO:0005622,C
SNTG1,GO:0005622,C
SNTG2,GO:0005622,C
SNX6,GO:0005622,C
SSC5D,GO:0005622,C
STBD1,GO:0005622,C
STMN1,GO:0005622,C
STX4,GO:0005622,C
TADA3,GO:0005622,C
TALDO1,GO:0005622,C
TCTA,GO:0005622,C
TELO2,GO:0005622,C
TGFB1I1,GO:0005622,C
TIFA,GO:0005622,C
TIGAR,GO:0005622,C
TLR3,GO:0005622,C
TLR4,GO:0005622,C
TLR6,GO:0005622,C
TMCO6,GO:0005622,C
TMEM102,GO:0005622,C
TMPRSS6,GO:0005622,C
TMSB4X,GO:0005622,C
TNFRSF10A,GO:0005622,C
TNFRSF10B,GO:0005622,C
TNFRSF19,GO:0005622,C
TNFSF15,GO:0005622,C
TNIP1,GO:0005622,C
TNS2,GO:0005622,C
TNXB,GO:0005622,C
TOM1L2,GO:0005622,C
TP53,GO:0005622,C
TRAF3IP2,GO:0005622,C
TREM1,GO:0005622,C
TRIM15,GO:0005622,C
TRIM17,GO:0005622,C
TRIM42,GO:0005622,C
TRIM43,GO:0005622,C
TRIM44,GO:0005622,C
TRIM48,GO:0005622,C
TRIM49B,GO:0005622,C
TRIM49,GO:0005622,C
TRIM51,GO:0005622,C
TRIM52,GO:0005622,C
TRIM58,GO:0005622,C
TRIM60,GO:0005622,C
TRIM6-TRIM34,GO:0005622,C
TRIM77,GO:0005622,C
TRNT1,GO:0005622,C
TSHR,GO:0005622,C
TSPAN32,GO:0005622,C
TUFT1,GO:0005622,C
UBE3C,GO:0005622,C
UBL3,GO:0005622,C
UCN2,GO:0005622,C
UCN3,GO:0005622,C
VAMP3,GO:0005622,C
VIP,GO:0005622,C
VPS13A,GO:0005622,C
VSIG8,GO:0005622,C
WASF2,GO:0005622,C
WDR5B,GO:0005622,C
WDR5,GO:0005622,C
WSB1,GO:0005622,C
ZBBX,GO:0005622,C
ZNF559-ZNF177,GO:0005622,C
ZNF670-ZNF695,GO:0005622,C
ZNF720,GO:0005622,C
ZNF728,GO:0005622,C
ZNF747,GO:0005622,C
ZNF814,GO:0005622,C
ZNF880,GO:0005622,C
ZNHIT3,GO:0005622,C
ZP3,GO:0005622,C
C1QTNF3,GO:0005623,C
CALCB,GO:0005623,C
CCL13,GO:0005623,C
CCL14,GO:0005623,C
CCL15,GO:0005623,C
CCL1,GO:0005623,C
CCL21,GO:0005623,C
CCL23,GO:0005623,C
CCL7,GO:0005623,C
CCL8,GO:0005623,C
CPB2,GO:0005623,C
CXCL13,GO:0005623,C
FGF21,GO:0005623,C
FGGY,GO:0005623,C
GDF2,GO:0005623,C
HMGB2,GO:0005623,C
MEI1,GO:0005623,C
NELL2,GO:0005623,C
NOS3,GO:0005623,C
NPY,GO:0005623,C
OLFM1,GO:0005623,C
PROK2,GO:0005623,C
TAC4,GO:0005623,C
TEX14,GO:0005623,C
TMX2,GO:0005623,C
TTL,GO:0005623,C
TXNDC15,GO:0005623,C
XCL1,GO:0005623,C
ZNF35,GO:0005623,C
AAAS,GO:0005634,C
AAK1,GO:0005634,C
AARSD1,GO:0005634,C
AATF,GO:0005634,C
ABCB8,GO:0005634,C
ABCC6,GO:0005634,C
ABCG2,GO:0005634,C
ABHD14B,GO:0005634,C
ABI1,GO:0005634,C
ABL1,GO:0005634,C
ABT1,GO:0005634,C
ABTB2,GO:0005634,C
ACACB,GO:0005634,C
ACAD11,GO:0005634,C
ACAD9,GO:0005634,C
ACADM,GO:0005634,C
ACADS,GO:0005634,C
ACADVL,GO:0005634,C
ACAT2,GO:0005634,C
ACBD5,GO:0005634,C
ACHE,GO:0005634,C
ACIN1,GO:0005634,C
ACKR3,GO:0005634,C
ACOT13,GO:0005634,C
ACOX1,GO:0005634,C
ACPP,GO:0005634,C
ACRBP,GO:0005634,C
ACR,GO:0005634,C
ACSL5,GO:0005634,C
ACTB,GO:0005634,C
ACTG1,GO:0005634,C
ACTL6A,GO:0005634,C
ACTL6B,GO:0005634,C
ACTL7A,GO:0005634,C
ACTN4,GO:0005634,C
ACTR5,GO:0005634,C
ACTR6,GO:0005634,C
ACTR8,GO:0005634,C
ADAD1,GO:0005634,C
ADAD2,GO:0005634,C
ADAM10,GO:0005634,C
ADAM19,GO:0005634,C
ADAP1,GO:0005634,C
ADARB1,GO:0005634,C
ADARB2,GO:0005634,C
ADAR,GO:0005634,C
ADCY10,GO:0005634,C
ADCY1,GO:0005634,C
ADD1,GO:0005634,C
ADH4,GO:0005634,C
ADI1,GO:0005634,C
ADIRF,GO:0005634,C
ADK,GO:0005634,C
ADNP2,GO:0005634,C
ADNP,GO:0005634,C
ADPRHL2,GO:0005634,C
ADRA1A,GO:0005634,C
ADRA1B,GO:0005634,C
ADRB2,GO:0005634,C
ADRB3,GO:0005634,C
AEBP1,GO:0005634,C
AEBP2,GO:0005634,C
AEN,GO:0005634,C
AES,GO:0005634,C
AFF1,GO:0005634,C
AFF2,GO:0005634,C
AFF3,GO:0005634,C
AFF4,GO:0005634,C
AFMID,GO:0005634,C
AFTPH,GO:0005634,C
AGAP11,GO:0005634,C
AGAP1,GO:0005634,C
AGAP2,GO:0005634,C
AGAP3,GO:0005634,C
AGAP4,GO:0005634,C
AGAP5,GO:0005634,C
AGAP7P,GO:0005634,C
AGAP9,GO:0005634,C
AGBL5,GO:0005634,C
AGL,GO:0005634,C
AGO1,GO:0005634,C
AGO2,GO:0005634,C
AGTPBP1,GO:0005634,C
AHCTF1,GO:0005634,C
AHCY,GO:0005634,C
AHNAK2,GO:0005634,C
AHNAK,GO:0005634,C
AHR,GO:0005634,C
AICDA,GO:0005634,C
AIF1,GO:0005634,C
AIFM1,GO:0005634,C
AIFM3,GO:0005634,C
AIMP1,GO:0005634,C
AIMP2,GO:0005634,C
AIPL1,GO:0005634,C
AIRE,GO:0005634,C
AJUBA,GO:0005634,C
AK6,GO:0005634,C
AK9,GO:0005634,C
AKAP13,GO:0005634,C
AKAP17A,GO:0005634,C
AKAP3,GO:0005634,C
AKAP4,GO:0005634,C
AKAP7,GO:0005634,C
AKAP8,GO:0005634,C
AKAP8L,GO:0005634,C
AKIRIN1,GO:0005634,C
AKIRIN2,GO:0005634,C
AKR1C3,GO:0005634,C
AKT1,GO:0005634,C
AKT2,GO:0005634,C
AKT3,GO:0005634,C
ALAD,GO:0005634,C
ALB,GO:0005634,C
ALDH1A3,GO:0005634,C
ALDH1L2,GO:0005634,C
ALDH7A1,GO:0005634,C
ALDOA,GO:0005634,C
ALG2,GO:0005634,C
ALKBH2,GO:0005634,C
ALKBH3,GO:0005634,C
ALKBH4,GO:0005634,C
ALKBH5,GO:0005634,C
ALKBH6,GO:0005634,C
ALKBH8,GO:0005634,C
ALOX15B,GO:0005634,C
ALPK3,GO:0005634,C
ALX1,GO:0005634,C
ALX3,GO:0005634,C
ALX4,GO:0005634,C
AMDHD2,GO:0005634,C
AMFR,GO:0005634,C
AMIGO2,GO:0005634,C
AMMECR1,GO:0005634,C
AMOT,GO:0005634,C
ANAPC11,GO:0005634,C
ANAPC4,GO:0005634,C
ANAPC5,GO:0005634,C
ANAPC7,GO:0005634,C
ANGEL1,GO:0005634,C
ANG,GO:0005634,C
ANGPT2,GO:0005634,C
ANK1,GO:0005634,C
ANKLE1,GO:0005634,C
ANKRA2,GO:0005634,C
ANKRD11,GO:0005634,C
ANKRD16,GO:0005634,C
ANKRD17,GO:0005634,C
ANKRD1,GO:0005634,C
ANKRD2,GO:0005634,C
ANKRD30A,GO:0005634,C
ANKRD33,GO:0005634,C
ANKRD37,GO:0005634,C
ANKRD49,GO:0005634,C
ANKRD54,GO:0005634,C
ANKRD6,GO:0005634,C
ANP32A,GO:0005634,C
ANP32B,GO:0005634,C
ANP32C,GO:0005634,C
ANP32D,GO:0005634,C
ANP32E,GO:0005634,C
ANXA1,GO:0005634,C
ANXA2,GO:0005634,C
ANXA4,GO:0005634,C
ANXA7,GO:0005634,C
AP5Z1,GO:0005634,C
APAF1,GO:0005634,C
APBA1,GO:0005634,C
APBB1,GO:0005634,C
APBB2,GO:0005634,C
APBB3,GO:0005634,C
APC,GO:0005634,C
APCS,GO:0005634,C
APEX1,GO:0005634,C
APEX2,GO:0005634,C
API5,GO:0005634,C
APLF,GO:0005634,C
APLP2,GO:0005634,C
APOA1,GO:0005634,C
APOBEC1,GO:0005634,C
APOBEC2,GO:0005634,C
APOBEC3A,GO:0005634,C
APOBEC3B,GO:0005634,C
APOBEC3C,GO:0005634,C
APOBEC3D,GO:0005634,C
APOBEC3F,GO:0005634,C
APOBEC3G,GO:0005634,C
APOBEC3H,GO:0005634,C
APOE,GO:0005634,C
APPBP2,GO:0005634,C
APPL1,GO:0005634,C
APPL2,GO:0005634,C
APTX,GO:0005634,C
AQP1,GO:0005634,C
AQP3,GO:0005634,C
AQR,GO:0005634,C
AREG,GO:0005634,C
ARG1,GO:0005634,C
AR,GO:0005634,C
ARHGAP17,GO:0005634,C
ARHGAP19,GO:0005634,C
ARHGAP22,GO:0005634,C
ARHGAP27,GO:0005634,C
ARHGAP35,GO:0005634,C
ARHGAP39,GO:0005634,C
ARHGEF5,GO:0005634,C
ARID1A,GO:0005634,C
ARID3A,GO:0005634,C
ARID3B,GO:0005634,C
ARID3C,GO:0005634,C
ARID4A,GO:0005634,C
ARID4B,GO:0005634,C
ARID5A,GO:0005634,C
ARID5B,GO:0005634,C
ARIH2,GO:0005634,C
ARL14EP,GO:0005634,C
ARL2BP,GO:0005634,C
ARL2,GO:0005634,C
ARL3,GO:0005634,C
ARL4A,GO:0005634,C
ARL4C,GO:0005634,C
ARL6IP4,GO:0005634,C
ARMC12,GO:0005634,C
ARMC8,GO:0005634,C
ARMCX3,GO:0005634,C
ARNT2,GO:0005634,C
ARNT,GO:0005634,C
ARNTL2,GO:0005634,C
ARNTL,GO:0005634,C
ARRB1,GO:0005634,C
ARRB2,GO:0005634,C
ARVCF,GO:0005634,C
ARX,GO:0005634,C
ASB10,GO:0005634,C
ASCC1,GO:0005634,C
ASCC2,GO:0005634,C
ASCC3,GO:0005634,C
ASCL1,GO:0005634,C
ASCL2,GO:0005634,C
ASF1A,GO:0005634,C
ASH1L,GO:0005634,C
ASH2L,GO:0005634,C
ASNA1,GO:0005634,C
ASPA,GO:0005634,C
ASPM,GO:0005634,C
ASRGL1,GO:0005634,C
ASS1,GO:0005634,C
ASXL1,GO:0005634,C
ASXL2,GO:0005634,C
ASXL3,GO:0005634,C
ATAD2B,GO:0005634,C
ATAD2,GO:0005634,C
ATAD5,GO:0005634,C
ATE1,GO:0005634,C
ATF1,GO:0005634,C
ATF2,GO:0005634,C
ATF3,GO:0005634,C
ATF4,GO:0005634,C
ATF5,GO:0005634,C
ATF6B,GO:0005634,C
ATF6,GO:0005634,C
ATF7,GO:0005634,C
ATF7IP2,GO:0005634,C
ATF7IP,GO:0005634,C
ATG2A,GO:0005634,C
ATM,GO:0005634,C
ATN1,GO:0005634,C
ATOH1,GO:0005634,C
ATOH8,GO:0005634,C
ATP1B4,GO:0005634,C
ATP2B1,GO:0005634,C
ATP5F1,GO:0005634,C
ATP5J2,GO:0005634,C
ATP5O,GO:0005634,C
ATP7A,GO:0005634,C
ATR,GO:0005634,C
ATRIP,GO:0005634,C
ATRX,GO:0005634,C
ATXN1,GO:0005634,C
ATXN1L,GO:0005634,C
ATXN3,GO:0005634,C
ATXN3L,GO:0005634,C
ATXN7,GO:0005634,C
ATXN7L3,GO:0005634,C
AUNIP,GO:0005634,C
AURKA,GO:0005634,C
AURKAIP1,GO:0005634,C
AURKB,GO:0005634,C
AUTS2,GO:0005634,C
AXIN1,GO:0005634,C
AXIN2,GO:0005634,C
AZGP1,GO:0005634,C
AZIN1,GO:0005634,C
AZIN2,GO:0005634,C
B8ZZF3,GO:0005634,C
B9D2,GO:0005634,C
BAALC,GO:0005634,C
BABAM1,GO:0005634,C
BACH1,GO:0005634,C
BACH2,GO:0005634,C
BAG1,GO:0005634,C
BAG3,GO:0005634,C
BAG4,GO:0005634,C
BAG5,GO:0005634,C
BAG6,GO:0005634,C
BANF1,GO:0005634,C
BANF2,GO:0005634,C
BAP1,GO:0005634,C
BARD1,GO:0005634,C
BARHL1,GO:0005634,C
BARHL2,GO:0005634,C
BARX1,GO:0005634,C
BARX2,GO:0005634,C
BASP1,GO:0005634,C
BATF2,GO:0005634,C
BATF3,GO:0005634,C
BATF,GO:0005634,C
BAX,GO:0005634,C
BAZ2B,GO:0005634,C
BBS4,GO:0005634,C
BBS7,GO:0005634,C
BCAS3,GO:0005634,C
BCCIP,GO:0005634,C
BCDIN3D,GO:0005634,C
BCL10,GO:0005634,C
BCL11A,GO:0005634,C
BCL11B,GO:0005634,C
BCL2,GO:0005634,C
BCL2L12,GO:0005634,C
BCL2L13,GO:0005634,C
BCL2L15,GO:0005634,C
BCL3,GO:0005634,C
BCL6B,GO:0005634,C
BCL6,GO:0005634,C
BCL9L,GO:0005634,C
BCLAF1,GO:0005634,C
BCOR,GO:0005634,C
BECN1,GO:0005634,C
BEX1,GO:0005634,C
BEX2,GO:0005634,C
BEX3,GO:0005634,C
BEX4,GO:0005634,C
BHLHA15,GO:0005634,C
BHLHE40,GO:0005634,C
BHLHE41,GO:0005634,C
BIN1,GO:0005634,C
BIRC2,GO:0005634,C
BIRC3,GO:0005634,C
BIRC5,GO:0005634,C
BIRC6,GO:0005634,C
BIRC7,GO:0005634,C
BIRC8,GO:0005634,C
BIVM-ERCC5,GO:0005634,C
BIVM,GO:0005634,C
BLM,GO:0005634,C
BLMH,GO:0005634,C
BLZF1,GO:0005634,C
BMI1,GO:0005634,C
BMP2K,GO:0005634,C
BMS1,GO:0005634,C
BNC1,GO:0005634,C
BNIP3,GO:0005634,C
BNIPL,GO:0005634,C
BOK,GO:0005634,C
BOLA2,GO:0005634,C
BOP1,GO:0005634,C
BORCS8-MEF2B,GO:0005634,C
BPTF,GO:0005634,C
BPY2,GO:0005634,C
BRAF,GO:0005634,C
BRAT1,GO:0005634,C
BRCA1,GO:0005634,C
BRCA2,GO:0005634,C
BRCC3,GO:0005634,C
BRD1,GO:0005634,C
BRD3,GO:0005634,C
BRD4,GO:0005634,C
BRD7,GO:0005634,C
BRD8,GO:0005634,C
BRDT,GO:0005634,C
BRIP1,GO:0005634,C
BRIX1,GO:0005634,C
BRMS1,GO:0005634,C
BRPF1,GO:0005634,C
BRSK1,GO:0005634,C
BRSK2,GO:0005634,C
BRWD1,GO:0005634,C
BRWD3,GO:0005634,C
BSN,GO:0005634,C
BSX,GO:0005634,C
BTBD10,GO:0005634,C
BTBD3,GO:0005634,C
BTBD7,GO:0005634,C
BTF3,GO:0005634,C
BTG1,GO:0005634,C
BTG2,GO:0005634,C
BTG3,GO:0005634,C
BTG4,GO:0005634,C
BTK,GO:0005634,C
BUD13,GO:0005634,C
BUD31,GO:0005634,C
BYSL,GO:0005634,C
C1D,GO:0005634,C
C1QBP,GO:0005634,C
C2CD2,GO:0005634,C
CABIN1,GO:0005634,C
CABLES1,GO:0005634,C
CABYR,GO:0005634,C
CACNA1A,GO:0005634,C
