System,Standard,SGD,type,GO.term
YKL197C,PEX1,S000001680,F,GO:0000166
YKL198C,PTK1,S000001681,F,GO:0000166
YKL203C,TOR2,S000001686,F,GO:0000166
YKL204W,EAP1,S000001687,F,GO:0000166
YKL209C,STE6,S000001692,F,GO:0000166
YKL210W,UBA1,S000001693,F,GO:0000166
YKL215C,OXP1,S000001698,F,GO:0000166
YKR001C,VPS1,S000001709,F,GO:0000166
YKR002W,PAP1,S000001710,F,GO:0000166
YKR014C,YPT52,S000001722,F,GO:0000166
YKR024C,DBP7,S000001732,F,GO:0000166
YKR054C,DYN1,S000001762,F,GO:0000166
YKR055W,RHO4,S000001763,F,GO:0000166
YKR059W,TIF1,S000001767,F,GO:0000166
YKR084C,HBS1,S000001792,F,GO:0000166
YKR086W,PRP16,S000001794,F,GO:0000166
YKR097W,PCK1,S000001805,F,GO:0000166
YKR103W,NFT1,S000001811,F,GO:0000166
YKR104W,YKR104W,S000001812,F,GO:0000166
YLL001W,DNM1,S000003924,F,GO:0000166
YLL008W,DRS1,S000003931,F,GO:0000166
YLL015W,BPT1,S000003938,F,GO:0000166
YLL018C,DPS1,S000003941,F,GO:0000166
YLL019C,KNS1,S000003942,F,GO:0000166
YLL024C,SSA2,S000003947,F,GO:0000166
YLL026W,HSP104,S000003949,F,GO:0000166
YLL034C,RIX7,S000003957,F,GO:0000166
YLL035W,GRC3,S000003958,F,GO:0000166
YLL048C,YBT1,S000003971,F,GO:0000166
YLL066C,YLL066C,S000003989,F,GO:0000166
YLL067C,YLL067C,S000003990,F,GO:0000166
YLR032W,RAD5,S000004022,F,GO:0000166
YLR035C-A,YLR035C-A,S000007225,F,GO:0000166
YLR036C,YLR036C,S000004026,F,GO:0000166
YLR060W,FRS1,S000004050,F,GO:0000166
YLR069C,MEF1,S000004059,F,GO:0000166
YLR086W,SMC4,S000004076,F,GO:0000166
YLR096W,KIN2,S000004086,F,GO:0000166
YLR106C,MDN1,S000004096,F,GO:0000166
YLR113W,HOG1,S000004103,F,GO:0000166
YLR133W,CKI1,S000004123,F,GO:0000166
YLR143W,DPH6,S000004133,F,GO:0000166
YLR153C,ACS2,S000004143,F,GO:0000166
YLR157C-B,YLR157C-B,S000007374,F,GO:0000166
YLR180W,SAM1,S000004170,F,GO:0000166
YLR188W,MDL1,S000004178,F,GO:0000166
YLR212C,TUB4,S000004202,F,GO:0000166
YLR227W-B,YLR227W-B,S000007376,F,GO:0000166
YLR229C,CDC42,S000004219,F,GO:0000166
YLR240W,VPS34,S000004230,F,GO:0000166
YLR243W,GPN3,S000004233,F,GO:0000166
YLR247C,IRC20,S000004237,F,GO:0000166
YLR248W,RCK2,S000004238,F,GO:0000166
YLR249W,YEF3,S000004239,F,GO:0000166
YLR259C,HSP60,S000004249,F,GO:0000166
YLR260W,LCB5,S000004250,F,GO:0000166
YLR262C,YPT6,S000004252,F,GO:0000166
YLR274W,MCM5,S000004264,F,GO:0000166
YLR276C,DBP9,S000004266,F,GO:0000166
YLR289W,GUF1,S000004280,F,GO:0000166
YLR293C,GSP1,S000004284,F,GO:0000166
YLR305C,STT4,S000004296,F,GO:0000166
YLR306W,UBC12,S000004297,F,GO:0000166
YLR314C,CDC3,S000004306,F,GO:0000166
YLR328W,NMA1,S000004320,F,GO:0000166
YLR345W,YLR345W,S000004337,F,GO:0000166
YLR361C,DCR2,S000004353,F,GO:0000166
YLR362W,STE11,S000004354,F,GO:0000166
YLR369W,SSQ1,S000004361,F,GO:0000166
YLR382C,NAM2,S000004374,F,GO:0000166
YLR383W,SMC6,S000004375,F,GO:0000166
YLR397C,AFG2,S000004389,F,GO:0000166
YLR398C,SKI2,S000004390,F,GO:0000166
YLR410W-B,YLR410W-B,S000007380,F,GO:0000166
YLR410W,VIP1,S000004402,F,GO:0000166
YLR419W,YLR419W,S000004411,F,GO:0000166
YLR430W,SEN1,S000004422,F,GO:0000166
YLR446W,YLR446W,S000004438,F,GO:0000166
YLR466W,YRF1-4,S000004458,F,GO:0000166
YLR467W,YRF1-5,S000004459,F,GO:0000166
YML001W,YPT7,S000004460,F,GO:0000166
YML039W,YML039W,S000004503,F,GO:0000166
YML045W,YML045W,S000004508,F,GO:0000166
YML061C,PIF1,S000004526,F,GO:0000166
YML064C,TEM1,S000004529,F,GO:0000166
YML065W,ORC1,S000004530,F,GO:0000166
YML070W,DAK1,S000004535,F,GO:0000166
YML085C,TUB1,S000004550,F,GO:0000166
YML093W,UTP14,S000004558,F,GO:0000166
YML121W,GTR1,S000004590,F,GO:0000166
YML124C,TUB3,S000004593,F,GO:0000166
YML133C,YML133C,S000004602,F,GO:0000166
YMR001C,CDC5,S000004603,F,GO:0000166
YMR022W,UBC7,S000004624,F,GO:0000166
YMR023C,MSS1,S000004625,F,GO:0000166
YMR045C,YMR045C,S000004648,F,GO:0000166
YMR050C,YMR050C,S000004653,F,GO:0000166
YMR078C,CTF18,S000004683,F,GO:0000166
YMR080C,NAM7,S000004685,F,GO:0000166
YMR089C,YTA12,S000004695,F,GO:0000166
YMR097C,MTG1,S000004703,F,GO:0000166
YMR104C,YPK2,S000004710,F,GO:0000166
YMR106C,YKU80,S000004712,F,GO:0000166
YMR109W,MYO5,S000004715,F,GO:0000166
YMR113W,FOL3,S000004719,F,GO:0000166
YMR128W,ECM16,S000004735,F,GO:0000166
YMR138W,CIN4,S000004746,F,GO:0000166
YMR139W,RIM11,S000004747,F,GO:0000166
YMR162C,DNF3,S000004772,F,GO:0000166
YMR186W,HSC82,S000004798,F,GO:0000166
YMR190C,SGS1,S000004802,F,GO:0000166
YMR205C,PFK2,S000004818,F,GO:0000166
YMR207C,HFA1,S000004820,F,GO:0000166
YMR208W,ERG12,S000004821,F,GO:0000166
YMR216C,SKY1,S000004829,F,GO:0000166
YMR217W,GUA1,S000004830,F,GO:0000166
YMR220W,ERG8,S000004833,F,GO:0000166
YMR246W,FAA4,S000004860,F,GO:0000166
YMR284W,YKU70,S000004897,F,GO:0000166
YMR290C,HAS1,S000004903,F,GO:0000166
YMR291W,TDA1,S000004905,F,GO:0000166
YMR293C,HER2,S000004907,F,GO:0000166
YMR301C,ATM1,S000004916,F,GO:0000166
YNL014W,HEF3,S000004959,F,GO:0000166
YNL020C,ARK1,S000004965,F,GO:0000166
YNL040W,YNL040W,S000004985,F,GO:0000166
YNL054W-B,YNL054W-B,S000007385,F,GO:0000166
YNL073W,MSK1,S000005017,F,GO:0000166
YNL088W,TOP2,S000005032,F,GO:0000166
YNL090W,RHO2,S000005034,F,GO:0000166
YNL093W,YPT53,S000005037,F,GO:0000166
YNL098C,RAS2,S000005042,F,GO:0000166
YNL102W,POL1,S000005046,F,GO:0000166
YNL112W,DBP2,S000005056,F,GO:0000166
YNL129W,NRK1,S000005073,F,GO:0000166
YNL132W,KRE33,S000005076,F,GO:0000166
YNL154C,YCK2,S000005098,F,GO:0000166
YNL161W,CBK1,S000005105,F,GO:0000166
YNL163C,RIA1,S000005107,F,GO:0000166
YNL180C,RHO5,S000005124,F,GO:0000166
YNL183C,NPR1,S000005127,F,GO:0000166
YNL200C,NNR1,S000005144,F,GO:0000166
YNL207W,RIO2,S000005151,F,GO:0000166
YNL209W,SSB2,S000005153,F,GO:0000166
YNL218W,MGS1,S000005162,F,GO:0000166
YNL220W,ADE12,S000005164,F,GO:0000166
YNL247W,YNL247W,S000005191,F,GO:0000166
YNL250W,RAD50,S000005194,F,GO:0000166
YNL256W,FOL1,S000005200,F,GO:0000166
YNL261W,ORC5,S000005205,F,GO:0000166
YNL262W,POL2,S000005206,F,GO:0000166
YNL267W,PIK1,S000005211,F,GO:0000166
YNL284C-B,YNL284C-B,S000007387,F,GO:0000166
YNL290W,RFC3,S000005234,F,GO:0000166
YNL298W,CLA4,S000005242,F,GO:0000166
YNL304W,YPT11,S000005248,F,GO:0000166
YNL307C,MCK1,S000005251,F,GO:0000166
YNL329C,PEX6,S000005273,F,GO:0000166
YNL339C,YRF1-6,S000005283,F,GO:0000166
YNR011C,PRP2,S000005294,F,GO:0000166
YNR012W,URK1,S000005295,F,GO:0000166
YNR016C,ACC1,S000005299,F,GO:0000166
YNR027W,BUD17,S000005310,F,GO:0000166
YNR029C,YNR029C,S000005312,F,GO:0000166
YNR031C,SSK2,S000005314,F,GO:0000166
YNR038W,DBP6,S000005321,F,GO:0000166
YNR043W,MVD1,S000005326,F,GO:0000166
YNR047W,FPK1,S000005330,F,GO:0000166
YNR053C,NOG2,S000005336,F,GO:0000166
YNR057C,BIO4,S000005340,F,GO:0000166
YNR070W,PDR18,S000005353,F,GO:0000166
YOL016C,CMK2,S000005376,F,GO:0000166
YOL023W,IFM1,S000005383,F,GO:0000166
YOL033W,MSE1,S000005393,F,GO:0000166
YOL034W,SMC5,S000005394,F,GO:0000166
YOL045W,PSK2,S000005405,F,GO:0000166
YOL049W,GSH2,S000005409,F,GO:0000166
YOL055C,THI20,S000005416,F,GO:0000166
YOL058W,ARG1,S000005419,F,GO:0000166
YOL061W,PRS5,S000005422,F,GO:0000166
YOL075C,YOL075C,S000005435,F,GO:0000166
YOL090W,MSH2,S000005450,F,GO:0000166
YOL094C,RFC4,S000005454,F,GO:0000166
YOL095C,HMI1,S000005455,F,GO:0000166
YOL097C,WRS1,S000005457,F,GO:0000166
YOL100W,PKH2,S000005460,F,GO:0000166
YOL103W-B,YOL103W-B,S000007350,F,GO:0000166
YOL113W,SKM1,S000005473,F,GO:0000166
YOL128C,YGK3,S000005488,F,GO:0000166
YOL136C,PFK27,S000005496,F,GO:0000166
YOR001W,RRP6,S000005527,F,GO:0000166
YOR005C,DNL4,S000005531,F,GO:0000166
YOR011W,AUS1,S000005537,F,GO:0000166
YOR046C,DBP5,S000005572,F,GO:0000166
YOR061W,CKA2,S000005587,F,GO:0000166
YOR076C,SKI7,S000005602,F,GO:0000166
YOR089C,VPS21,S000005615,F,GO:0000166
YOR094W,ARF3,S000005620,F,GO:0000166
YOR101W,RAS1,S000005627,F,GO:0000166
YOR117W,RPT5,S000005643,F,GO:0000166
YOR119C,RIO1,S000005645,F,GO:0000166
YOR128C,ADE2,S000005654,F,GO:0000166
YOR133W,EFT1,S000005659,F,GO:0000166
YOR141C,ARP8,S000005667,F,GO:0000166
YOR142W-B,YOR142W-B,S000007352,F,GO:0000166
YOR142W,LSC1,S000005668,F,GO:0000166
YOR143C,THI80,S000005669,F,GO:0000166
YOR153W,PDR5,S000005679,F,GO:0000166
YOR165W,SEY1,S000005691,F,GO:0000166
YOR168W,GLN4,S000005694,F,GO:0000166
YOR171C,LCB4,S000005697,F,GO:0000166
YOR185C,GSP2,S000005711,F,GO:0000166
YOR187W,TUF1,S000005713,F,GO:0000166
YOR191W,ULS1,S000005717,F,GO:0000166
YOR192C-B,YOR192C-B,S000007354,F,GO:0000166
YOR204W,DED1,S000005730,F,GO:0000166
YOR211C,MGM1,S000005737,F,GO:0000166
YOR217W,RFC1,S000005743,F,GO:0000166
YOR231W,MKK1,S000005757,F,GO:0000166
YOR233W,KIN4,S000005759,F,GO:0000166
YOR241W,MET7,S000005767,F,GO:0000166
YOR250C,CLP1,S000005776,F,GO:0000166
YOR259C,RPT4,S000005785,F,GO:0000166
YOR262W,GPN2,S000005788,F,GO:0000166
YOR267C,HRK1,S000005793,F,GO:0000166
YOR274W,MOD5,S000005800,F,GO:0000166
YOR290C,SNF2,S000005816,F,GO:0000166
YOR291W,YPK9,S000005817,F,GO:0000166
YOR303W,CPA1,S000005829,F,GO:0000166
YOR304W,ISW2,S000005831,F,GO:0000166
YOR317W,FAA1,S000005844,F,GO:0000166
YOR326W,MYO2,S000005853,F,GO:0000166
YOR328W,PDR10,S000005855,F,GO:0000166
YOR335C,ALA1,S000005862,F,GO:0000166
YOR339C,UBC11,S000005866,F,GO:0000166
YOR343W-B,YOR343W-B,S000007356,F,GO:0000166
YOR347C,PYK2,S000005874,F,GO:0000166
YOR351C,MEK1,S000005878,F,GO:0000166
YOR359W,VTS1,S000005886,F,GO:0000166
YOR386W,PHR1,S000005913,F,GO:0000166
YOR396W,YRF1-8,S000007526,F,GO:0000166
YPL003W,ULA1,S000005924,F,GO:0000166
YPL008W,CHL1,S000005929,F,GO:0000166
YPL024W,RMI1,S000005945,F,GO:0000166
YPL026C,SKS1,S000005947,F,GO:0000166
YPL029W,SUV3,S000005950,F,GO:0000166
YPL031C,PHO85,S000005952,F,GO:0000166
YPL036W,PMA2,S000005957,F,GO:0000166
YPL040C,ISM1,S000005961,F,GO:0000166
YPL042C,SSN3,S000005963,F,GO:0000166
YPL051W,ARL3,S000005972,F,GO:0000166
YPL058C,PDR12,S000005979,F,GO:0000166
YPL060C-A,YPL060C-A,S000007388,F,GO:0000166
YPL074W,YTA6,S000005995,F,GO:0000166
YPL082C,MOT1,S000006003,F,GO:0000166
YPL093W,NOG1,S000006014,F,GO:0000166
YPL097W,MSY1,S000006018,F,GO:0000166
YPL104W,MSD1,S000006025,F,GO:0000166
YPL106C,SSE1,S000006027,F,GO:0000166
YPL119C,DBP1,S000006040,F,GO:0000166
YPL140C,MKK2,S000006061,F,GO:0000166
YPL141C,FRK1,S000006062,F,GO:0000166
YPL147W,PXA1,S000006068,F,GO:0000166
YPL150W,YPL150W,S000006071,F,GO:0000166
YPL153C,RAD53,S000006074,F,GO:0000166
YPL155C,KIP2,S000006076,F,GO:0000166
YPL160W,CDC60,S000006081,F,GO:0000166
YPL167C,REV3,S000006088,F,GO:0000166
YPL188W,POS5,S000006109,F,GO:0000166
YPL203W,TPK2,S000006124,F,GO:0000166
YPL204W,HRR25,S000006125,F,GO:0000166
YPL207W,TYW1,S000006128,F,GO:0000166
YPL209C,IPL1,S000006130,F,GO:0000166
YPL214C,THI6,S000006135,F,GO:0000166
YPL217C,BMS1,S000006138,F,GO:0000166
YPL218W,SAR1,S000006139,F,GO:0000166
YPL226W,NEW1,S000006147,F,GO:0000166
YPL235W,RVB2,S000006156,F,GO:0000166
YPL236C,ENV7,S000006157,F,GO:0000166
YPL240C,HSP82,S000006161,F,GO:0000166
YPL257W-B,YPL257W-B,S000007358,F,GO:0000166
YPL258C,THI21,S000006179,F,GO:0000166
YPL270W,MDL2,S000006191,F,GO:0000166
YPL283C,YRF1-7,S000006204,F,GO:0000166
YPR019W,MCM4,S000006223,F,GO:0000166
YPR024W,YME1,S000006228,F,GO:0000166
YPR033C,HTS1,S000006237,F,GO:0000166
YPR035W,GLN1,S000006239,F,GO:0000166
YPR041W,TIF5,S000006245,F,GO:0000166
YPR047W,MSF1,S000006251,F,GO:0000166
YPR054W,SMK1,S000006258,F,GO:0000166
YPR066W,UBA3,S000006270,F,GO:0000166
YPR080W,TEF1,S000006284,F,GO:0000166
YPR081C,GRS2,S000006285,F,GO:0000166
YPR088C,SRP54,S000006292,F,GO:0000166
YPR106W,ISR1,S000006310,F,GO:0000166
YPR111W,DBF20,S000006315,F,GO:0000166
YPR137C-B,YPR137C-B,S000007360,F,GO:0000166
YPR141C,KAR3,S000006345,F,GO:0000166
YPR145W,ASN1,S000006349,F,GO:0000166
YPR158C-D,YPR158C-D,S000007362,F,GO:0000166
YPR158W-B,YPR158W-B,S000007364,F,GO:0000166
YPR161C,SGV1,S000006365,F,GO:0000166
YPR165W,RHO1,S000006369,F,GO:0000166
YPR173C,VPS4,S000006377,F,GO:0000166
YPR204W,YPR204W,S000006408,F,GO:0000166
YAL026C,DRS2,S000000024,F,GO:0000287
YAL038W,CDC19,S000000036,F,GO:0000287
YBL068W,PRS4,S000000164,F,GO:0000287
YBR011C,IPP1,S000000215,F,GO:0000287
YBR176W,ECM31,S000000380,F,GO:0000287
YBR252W,DUT1,S000000456,F,GO:0000287
YCL018W,LEU2,S000000523,F,GO:0000287
YDL066W,IDP1,S000002224,F,GO:0000287
YDL080C,THI3,S000002238,F,GO:0000287
YDR093W,DNF2,S000002500,F,GO:0000287
YDR380W,ARO10,S000002788,F,GO:0000287
YEL020C,PXP1,S000000746,F,GO:0000287
YEL038W,UTR4,S000000764,F,GO:0000287
YEL058W,PCM1,S000000784,F,GO:0000287
YER055C,HIS1,S000000857,F,GO:0000287
YER099C,PRS2,S000000901,F,GO:0000287
YER166W,DNF1,S000000968,F,GO:0000287
YGL154C,LYS5,S000003122,F,GO:0000287
YGR024C,THG1,S000003256,F,GO:0000287
YGR087C,PDC6,S000003319,F,GO:0000287
YGR208W,SER2,S000003440,F,GO:0000287
YGR254W,ENO1,S000003486,F,GO:0000287
YHL011C,PRS3,S000001003,F,GO:0000287
YHR174W,ENO2,S000001217,F,GO:0000287
YIL048W,NEO1,S000001310,F,GO:0000287
YIL094C,LYS12,S000001356,F,GO:0000287
YJL005W,CYR1,S000003542,F,GO:0000287
YJL079C,PRY1,S000003615,F,GO:0000287
YKL033W-A,YKL033W-A,S000007242,F,GO:0000287
YKL127W,PGM1,S000001610,F,GO:0000287
YKL181W,PRS1,S000001664,F,GO:0000287
YKL218C,SRY1,S000001701,F,GO:0000287
YLR044C,PDC1,S000004034,F,GO:0000287
YLR060W,FRS1,S000004050,F,GO:0000287
YLR134W,PDC5,S000004124,F,GO:0000287
YLR151C,PCD1,S000004141,F,GO:0000287
YLR174W,IDP2,S000004164,F,GO:0000287
YLR215C,CDC123,S000004205,F,GO:0000287
YMR105C,PGM2,S000004711,F,GO:0000287
YMR108W,ILV2,S000004714,F,GO:0000287
YMR162C,DNF3,S000004772,F,GO:0000287
YMR234W,RNH1,S000004847,F,GO:0000287
YMR267W,PPA2,S000004880,F,GO:0000287
YMR278W,PRM15,S000004891,F,GO:0000287
YMR323W,ERR3,S000004942,F,GO:0000287
YNL009W,IDP3,S000004954,F,GO:0000287
YNL037C,IDH1,S000004982,F,GO:0000287
YNR057C,BIO4,S000005340,F,GO:0000287
YOL061W,PRS5,S000005422,F,GO:0000287
YOL090W,MSH2,S000005450,F,GO:0000287
YOR136W,IDH2,S000005662,F,GO:0000287
YOR155C,ISN1,S000005681,F,GO:0000287
YOR347C,PYK2,S000005874,F,GO:0000287
YOR393W,ERR1,S000005920,F,GO:0000287
YPL148C,PPT2,S000006069,F,GO:0000287
YPL231W,FAS2,S000006152,F,GO:0000287
YPL281C,ERR2,S000006202,F,GO:0000287
YAL051W,OAF1,S000000048,F,GO:0000978
YBL021C,HAP3,S000000117,F,GO:0000978
YBR066C,NRG2,S000000270,F,GO:0000978
YBR083W,TEC1,S000000287,F,GO:0000978
YBR193C,MED8,S000000397,F,GO:0000978
YBR240C,THI2,S000000444,F,GO:0000978
YCR106W,RDS1,S000000703,F,GO:0000978
YDL020C,RPN4,S000002178,F,GO:0000978
YDL056W,MBP1,S000002214,F,GO:0000978
YDL106C,PHO2,S000002264,F,GO:0000978
YDL170W,UGA3,S000002329,F,GO:0000978
YDR034C,LYS14,S000002441,F,GO:0000978
YDR043C,NRG1,S000002450,F,GO:0000978
YDR081C,PDC2,S000002488,F,GO:0000978
YDR096W,GIS1,S000002503,F,GO:0000978
YDR207C,UME6,S000002615,F,GO:0000978
YDR213W,UPC2,S000002621,F,GO:0000978
YDR216W,ADR1,S000002624,F,GO:0000978
YDR303C,RSC3,S000002711,F,GO:0000978
YDR310C,SUM1,S000002718,F,GO:0000978
YDR321W,ASP1,S000002729,F,GO:0000978
YDR463W,STP1,S000002871,F,GO:0000978
YEL009C,GCN4,S000000735,F,GO:0000978
YER028C,MIG3,S000000830,F,GO:0000978
YER040W,GLN3,S000000842,F,GO:0000978
YER109C,FLO8,S000000911,F,GO:0000978
YER111C,SWI4,S000000913,F,GO:0000978
YER148W,SPT15,S000000950,F,GO:0000978
YFL021W,GAT1,S000001873,F,GO:0000978
YGL035C,MIG1,S000003003,F,GO:0000978
YGL073W,HSF1,S000003041,F,GO:0000978
YGL166W,CUP2,S000003134,F,GO:0000978
YGL209W,MIG2,S000003177,F,GO:0000978
YGL237C,HAP2,S000003206,F,GO:0000978
YGL254W,FZF1,S000003223,F,GO:0000978
YGR044C,RME1,S000003276,F,GO:0000978
YGR249W,MGA1,S000003481,F,GO:0000978
YHR006W,STP2,S000001048,F,GO:0000978
YHR206W,SKN7,S000001249,F,GO:0000978
YIL101C,XBP1,S000001363,F,GO:0000978
YIL122W,POG1,S000001384,F,GO:0000978
YIL131C,FKH1,S000001393,F,GO:0000978
YJL089W,SIP4,S000003625,F,GO:0000978
YJL110C,GZF3,S000003646,F,GO:0000978
YJR060W,CBF1,S000003821,F,GO:0000978
YJR147W,HMS2,S000003908,F,GO:0000978
YKL015W,PUT3,S000001498,F,GO:0000978
YKL038W,RGT1,S000001521,F,GO:0000978
YKL112W,ABF1,S000001595,F,GO:0000978
YKR034W,DAL80,S000001742,F,GO:0000978
YKR091W,SRL3,S000001799,F,GO:0000978
YKR099W,BAS1,S000001807,F,GO:0000978
YLL054C,YLL054C,S000003977,F,GO:0000978
YLR155C,ASP3-1,S000004145,F,GO:0000978
YLR157C,ASP3-2,S000004147,F,GO:0000978
YLR158C,ASP3-3,S000004148,F,GO:0000978
YLR160C,ASP3-4,S000004150,F,GO:0000978
YLR176C,RFX1,S000004166,F,GO:0000978
YLR182W,SWI6,S000004172,F,GO:0000978
YLR228C,ECM22,S000004218,F,GO:0000978
YLR256W,HAP1,S000004246,F,GO:0000978
YLR266C,PDR8,S000004256,F,GO:0000978
YML099C,ARG81,S000004565,F,GO:0000978
YMR021C,MAC1,S000004623,F,GO:0000978
YMR043W,MCM1,S000004646,F,GO:0000978
YMR070W,MOT3,S000004674,F,GO:0000978
YMR111C,YMR111C,S000004717,F,GO:0000978
YMR172W,HOT1,S000004783,F,GO:0000978
YMR280C,CAT8,S000004893,F,GO:0000978
YNL167C,SKO1,S000005111,F,GO:0000978
YNL239W,LAP3,S000005183,F,GO:0000978
YOL028C,YAP7,S000005388,F,GO:0000978
YOL116W,MSN1,S000005476,F,GO:0000978
YOR113W,AZF1,S000005639,F,GO:0000978
YOR140W,SFL1,S000005666,F,GO:0000978
YOR162C,YRR1,S000005688,F,GO:0000978
YOR358W,HAP5,S000005885,F,GO:0000978
YOR363C,PIP2,S000005890,F,GO:0000978
YPL075W,GCR1,S000005996,F,GO:0000978
YPL128C,TBF1,S000006049,F,GO:0000978
YPL133C,RDS2,S000006054,F,GO:0000978
YPL177C,CUP9,S000006098,F,GO:0000978
YPL202C,AFT2,S000006123,F,GO:0000978
YPL248C,GAL4,S000006169,F,GO:0000978
YPR008W,HAA1,S000006212,F,GO:0000978
YPR104C,FHL1,S000006308,F,GO:0000978
YPR199C,ARR1,S000006403,F,GO:0000978
YAL051W,OAF1,S000000048,F,GO:0000981
YBL005W,PDR3,S000000101,F,GO:0000981
YBL066C,SEF1,S000000162,F,GO:0000981
YBL103C,RTG3,S000000199,F,GO:0000981
YBR033W,EDS1,S000000237,F,GO:0000981
YBR150C,TBS1,S000000354,F,GO:0000981
YBR239C,ERT1,S000000443,F,GO:0000981
YBR240C,THI2,S000000444,F,GO:0000981
YBR297W,MAL33,S000000501,F,GO:0000981
YCR065W,HCM1,S000000661,F,GO:0000981
YCR106W,RDS1,S000000703,F,GO:0000981
YDL170W,UGA3,S000002329,F,GO:0000981
YDR034C,LYS14,S000002441,F,GO:0000981
YDR146C,SWI5,S000002553,F,GO:0000981
YDR207C,UME6,S000002615,F,GO:0000981
YDR213W,UPC2,S000002621,F,GO:0000981
YDR253C,MET32,S000002661,F,GO:0000981
YDR259C,YAP6,S000002667,F,GO:0000981
YDR303C,RSC3,S000002711,F,GO:0000981
YDR421W,ARO80,S000002829,F,GO:0000981
YDR520C,URC2,S000002928,F,GO:0000981
YEL009C,GCN4,S000000735,F,GO:0000981
YER184C,TOG1,S000000986,F,GO:0000981
YFL031W,HAC1,S000001863,F,GO:0000981
YFL052W,ZNF1,S000001842,F,GO:0000981
YGL013C,PDR1,S000002981,F,GO:0000981
YGL162W,SUT1,S000003130,F,GO:0000981
YGR044C,RME1,S000003276,F,GO:0000981
YGR288W,MAL13,S000003520,F,GO:0000981
YHR056C,RSC30,S000001098,F,GO:0000981
YHR178W,STB5,S000001221,F,GO:0000981
YIL056W,VHR1,S000001318,F,GO:0000981
YIL101C,XBP1,S000001363,F,GO:0000981
YIL130W,ASG1,S000001392,F,GO:0000981
YIL131C,FKH1,S000001393,F,GO:0000981
YIR018W,YAP5,S000001457,F,GO:0000981
YIR023W,DAL81,S000001462,F,GO:0000981
YJL056C,ZAP1,S000003592,F,GO:0000981
YJL089W,SIP4,S000003625,F,GO:0000981
YJL103C,GSM1,S000003639,F,GO:0000981
YJL110C,GZF3,S000003646,F,GO:0000981
YJL206C,YJL206C,S000003741,F,GO:0000981
YJR127C,RSF2,S000003888,F,GO:0000981
YKL015W,PUT3,S000001498,F,GO:0000981
YKL038W,RGT1,S000001521,F,GO:0000981
YKL062W,MSN4,S000001545,F,GO:0000981
YKL222C,YKL222C,S000001705,F,GO:0000981
YKR034W,DAL80,S000001742,F,GO:0000981
YKR064W,OAF3,S000001772,F,GO:0000981
YKR099W,BAS1,S000001807,F,GO:0000981
YLL054C,YLL054C,S000003977,F,GO:0000981
YLR014C,PPR1,S000004004,F,GO:0000981
YLR098C,CHA4,S000004088,F,GO:0000981
YLR131C,ACE2,S000004121,F,GO:0000981
YLR228C,ECM22,S000004218,F,GO:0000981
YLR256W,HAP1,S000004246,F,GO:0000981
YLR266C,PDR8,S000004256,F,GO:0000981
YLR278C,YLR278C,S000004268,F,GO:0000981
YLR451W,LEU3,S000004443,F,GO:0000981
YML076C,WAR1,S000004541,F,GO:0000981
YML081W,TDA9,S000004546,F,GO:0000981
YML099C,ARG81,S000004565,F,GO:0000981
YMR019W,STB4,S000004621,F,GO:0000981
YMR037C,MSN2,S000004640,F,GO:0000981
YMR043W,MCM1,S000004646,F,GO:0000981
YMR070W,MOT3,S000004674,F,GO:0000981
YMR136W,GAT2,S000004744,F,GO:0000981
YMR168C,CEP3,S000004778,F,GO:0000981
YMR172W,HOT1,S000004783,F,GO:0000981
YMR182C,RGM1,S000004794,F,GO:0000981
YMR280C,CAT8,S000004893,F,GO:0000981
YNL167C,SKO1,S000005111,F,GO:0000981
YNR063W,YNR063W,S000005346,F,GO:0000981
YOL028C,YAP7,S000005388,F,GO:0000981
YOL067C,RTG1,S000005428,F,GO:0000981
YOL089C,HAL9,S000005449,F,GO:0000981
YOR140W,SFL1,S000005666,F,GO:0000981
YOR162C,YRR1,S000005688,F,GO:0000981
YOR172W,YRM1,S000005698,F,GO:0000981
YOR229W,WTM2,S000005755,F,GO:0000981
YOR337W,TEA1,S000005864,F,GO:0000981
YOR363C,PIP2,S000005890,F,GO:0000981
YOR380W,RDR1,S000005907,F,GO:0000981
YPL038W,MET31,S000005959,F,GO:0000981
YPL133C,RDS2,S000006054,F,GO:0000981
YPL177C,CUP9,S000006098,F,GO:0000981
YPL248C,GAL4,S000006169,F,GO:0000981
YPR008W,HAA1,S000006212,F,GO:0000981
YPR196W,YPR196W,S000006400,F,GO:0000981
YAL051W,OAF1,S000000048,F,GO:0001077
YBL005W,PDR3,S000000101,F,GO:0001077
YBL021C,HAP3,S000000117,F,GO:0001077
YBR083W,TEC1,S000000287,F,GO:0001077
YDL020C,RPN4,S000002178,F,GO:0001077
YDL056W,MBP1,S000002214,F,GO:0001077
YDL106C,PHO2,S000002264,F,GO:0001077
YDL170W,UGA3,S000002329,F,GO:0001077
YDR034C,LYS14,S000002441,F,GO:0001077
YDR096W,GIS1,S000002503,F,GO:0001077
YDR123C,INO2,S000002530,F,GO:0001077
YDR169C,STB3,S000002576,F,GO:0001077
YDR213W,UPC2,S000002621,F,GO:0001077
YDR321W,ASP1,S000002729,F,GO:0001077
YDR423C,CAD1,S000002831,F,GO:0001077
YDR463W,STP1,S000002871,F,GO:0001077
YER040W,GLN3,S000000842,F,GO:0001077
