gene,GO.term,type
GLRX2,GO:0046872,F
GLRX3,GO:0046872,F
GLRX5,GO:0046872,F
GMEB1,GO:0046872,F
GMEB2,GO:0046872,F
GMIP,GO:0046872,F
GMPR2,GO:0046872,F
GMPR,GO:0046872,F
GNA11,GO:0046872,F
GNA12,GO:0046872,F
GNA13,GO:0046872,F
GNA14,GO:0046872,F
GNA15,GO:0046872,F
GNAI2,GO:0046872,F
GNAI3,GO:0046872,F
GNAL,GO:0046872,F
GNAO1,GO:0046872,F
GNAQ,GO:0046872,F
GNAS,GO:0046872,F
GNAT1,GO:0046872,F
GNAT2,GO:0046872,F
GNAT3,GO:0046872,F
GNAZ,GO:0046872,F
GNE,GO:0046872,F
GNS,GO:0046872,F
GPATCH8,GO:0046872,F
GPHN,GO:0046872,F
GPR39,GO:0046872,F
GTF2E1,GO:0046872,F
GTF2H3,GO:0046872,F
GTF3A,GO:0046872,F
GTPBP6,GO:0046872,F
GTPBP8,GO:0046872,F
GTSF1,GO:0046872,F
GUCY1B2,GO:0046872,F
GYG1,GO:0046872,F
GZF1,GO:0046872,F
HAGH,GO:0046872,F
HAGHL,GO:0046872,F
HAVCR2,GO:0046872,F
HBB,GO:0046872,F
HBD,GO:0046872,F
HBE1,GO:0046872,F
HBG1,GO:0046872,F
HBG2,GO:0046872,F
HBM,GO:0046872,F
HCCS,GO:0046872,F
HDAC5,GO:0046872,F
HDAC7,GO:0046872,F
HDAC8,GO:0046872,F
HDAC9,GO:0046872,F
HDDC3,GO:0046872,F
HDHD2,GO:0046872,F
HECTD1,GO:0046872,F
HELZ2,GO:0046872,F
HELZ,GO:0046872,F
HENMT1,GO:0046872,F
HGD,GO:0046872,F
HGS,GO:0046872,F
HIC1,GO:0046872,F
HIC2,GO:0046872,F
HINFP,GO:0046872,F
HIVEP1,GO:0046872,F
HIVEP2,GO:0046872,F
HIVEP3,GO:0046872,F
HKR1,GO:0046872,F
HMGCL,GO:0046872,F
HMGCLL1,GO:0046872,F
HMOX1,GO:0046872,F
HMOX2,GO:0046872,F
HPD,GO:0046872,F
HPDL,GO:0046872,F
HPX,GO:0046872,F
HRG,GO:0046872,F
HR,GO:0046872,F
HSCB,GO:0046872,F
HSPB11,GO:0046872,F
HSPE1,GO:0046872,F
HTN3,GO:0046872,F
IDI1,GO:0046872,F
IDI2,GO:0046872,F
IDO1,GO:0046872,F
IDO2,GO:0046872,F
IDS,GO:0046872,F
IGFBP3,GO:0046872,F
IKBKG,GO:0046872,F
IKZF1,GO:0046872,F
IKZF2,GO:0046872,F
IKZF3,GO:0046872,F
ILKAP,GO:0046872,F
IMPA2,GO:0046872,F
IMPAD1,GO:0046872,F
IMPDH1,GO:0046872,F
IMPDH2,GO:0046872,F
ING1,GO:0046872,F
ING2,GO:0046872,F
ING3,GO:0046872,F
ING4,GO:0046872,F
ING5,GO:0046872,F
INO80B,GO:0046872,F
INPP1,GO:0046872,F
INPP5B,GO:0046872,F
INSM1,GO:0046872,F
INSM2,GO:0046872,F
INTS12,GO:0046872,F
IREB2,GO:0046872,F
IRF2BP1,GO:0046872,F
IRF2BP2,GO:0046872,F
IRF2BPL,GO:0046872,F
ISG20,GO:0046872,F
ISL1,GO:0046872,F
ISL2,GO:0046872,F
ITGA10,GO:0046872,F
ITGA11,GO:0046872,F
ITGA1,GO:0046872,F
ITGA2B,GO:0046872,F
ITGA2,GO:0046872,F
ITGA3,GO:0046872,F
ITGA4,GO:0046872,F
ITGA5,GO:0046872,F
ITGA6,GO:0046872,F
ITGA7,GO:0046872,F
ITGA8,GO:0046872,F
ITGA9,GO:0046872,F
ITGAD,GO:0046872,F
ITGAE,GO:0046872,F
ITGAL,GO:0046872,F
ITGAM,GO:0046872,F
ITGAV,GO:0046872,F
ITGAX,GO:0046872,F
ITGB1,GO:0046872,F
ITGB2,GO:0046872,F
ITGB7,GO:0046872,F
ITK,GO:0046872,F
ITLN2,GO:0046872,F
ITPA,GO:0046872,F
JADE1,GO:0046872,F
JADE2,GO:0046872,F
JADE3,GO:0046872,F
JAK1,GO:0046872,F
JAK2,GO:0046872,F
JAZF1,GO:0046872,F
JMJD1C,GO:0046872,F
KALRN,GO:0046872,F
KAT5,GO:0046872,F
KAT6B,GO:0046872,F
KAT8,GO:0046872,F
KCND1,GO:0046872,F
KCND2,GO:0046872,F
KCND3,GO:0046872,F
KCNMA1,GO:0046872,F
KDM3B,GO:0046872,F
KDM4B,GO:0046872,F
KDM4D,GO:0046872,F
KDM4E,GO:0046872,F
KDM5D,GO:0046872,F
KDM6A,GO:0046872,F
KDM6B,GO:0046872,F
KDM8,GO:0046872,F
KEL,GO:0046872,F
KIAA0391,GO:0046872,F
KIN,GO:0046872,F
KIT,GO:0046872,F
KLF10,GO:0046872,F
KLF11,GO:0046872,F
KLF12,GO:0046872,F
KLF13,GO:0046872,F
KLF14,GO:0046872,F
KLF15,GO:0046872,F
KLF16,GO:0046872,F
KLF17,GO:0046872,F
KLF1,GO:0046872,F
KLF2,GO:0046872,F
KLF3,GO:0046872,F
KLF5,GO:0046872,F
KLF6,GO:0046872,F
KLF8,GO:0046872,F
KLF9,GO:0046872,F
KLK4,GO:0046872,F
KMT2C,GO:0046872,F
KMT2D,GO:0046872,F
KMT2E,GO:0046872,F
KSR1,GO:0046872,F
KSR2,GO:0046872,F
LASP1,GO:0046872,F
LATS2,GO:0046872,F
LDB3,GO:0046872,F
LECT2,GO:0046872,F
LENG9,GO:0046872,F
LFNG,GO:0046872,F
LHX1,GO:0046872,F
LHX2,GO:0046872,F
LHX3,GO:0046872,F
LHX4,GO:0046872,F
LHX5,GO:0046872,F
LHX6,GO:0046872,F
LHX8,GO:0046872,F
LHX9,GO:0046872,F
LIAS,GO:0046872,F
LIG1,GO:0046872,F
LIG4,GO:0046872,F
LIMA1,GO:0046872,F
LIMCH1,GO:0046872,F
LIMD2,GO:0046872,F
LIMK1,GO:0046872,F
LIMK2,GO:0046872,F
LIMS2,GO:0046872,F
LIMS3,GO:0046872,F
LIMS4,GO:0046872,F
LIN54,GO:0046872,F
LMAN1,GO:0046872,F
LMAN2,GO:0046872,F
LMAN2L,GO:0046872,F
LMLN,GO:0046872,F
LMO1,GO:0046872,F
LMO2,GO:0046872,F
LMO3,GO:0046872,F
LMO4,GO:0046872,F
LMO7,GO:0046872,F
LMTK3,GO:0046872,F
LMX1A,GO:0046872,F
LMX1B,GO:0046872,F
LNX1,GO:0046872,F
LNX2,GO:0046872,F
LONRF1,GO:0046872,F
LONRF2,GO:0046872,F
LONRF3,GO:0046872,F
LPO,GO:0046872,F
LPP,GO:0046872,F
LPXN,GO:0046872,F
LRRK1,GO:0046872,F
LRSAM1,GO:0046872,F
LYAR,GO:0046872,F
MAB21L1,GO:0046872,F
MAK,GO:0046872,F
MAN2A1,GO:0046872,F
MAN2A2,GO:0046872,F
MAN2B1,GO:0046872,F
MAN2B2,GO:0046872,F
MAN2C1,GO:0046872,F
MAP2K2,GO:0046872,F
MAP2K5,GO:0046872,F
MAP3K13,GO:0046872,F
MAP3K15,GO:0046872,F
MAP3K2,GO:0046872,F
MAP3K3,GO:0046872,F
MAP3K4,GO:0046872,F
MAT1A,GO:0046872,F
MAT2A,GO:0046872,F
MAZ,GO:0046872,F
MB,GO:0046872,F
MBLAC1,GO:0046872,F
MBLAC2,GO:0046872,F
MBNL1,GO:0046872,F
MBNL2,GO:0046872,F
MBNL3,GO:0046872,F
MBTPS2,GO:0046872,F
MCCC1,GO:0046872,F
MCEE,GO:0046872,F
MCM10,GO:0046872,F
MCM2,GO:0046872,F
MDP1,GO:0046872,F
ME2,GO:0046872,F
ME3,GO:0046872,F
MECOM,GO:0046872,F
METAP1D,GO:0046872,F
METAP1,GO:0046872,F
METAP2,GO:0046872,F
MEX3A,GO:0046872,F
MEX3C,GO:0046872,F
MEX3D,GO:0046872,F
MFNG,GO:0046872,F
MGAT1,GO:0046872,F
MGAT4A,GO:0046872,F
MGAT4B,GO:0046872,F
MGAT5B,GO:0046872,F
MGRN1,GO:0046872,F
MICAL1,GO:0046872,F
MICAL2,GO:0046872,F
MICAL3,GO:0046872,F
MICALL1,GO:0046872,F
MICALL2,GO:0046872,F
MIPEP,GO:0046872,F
MIS18A,GO:0046872,F
MKNK1,GO:0046872,F
MKNK2,GO:0046872,F
MKRN1,GO:0046872,F
MKRN2,GO:0046872,F
MKRN3,GO:0046872,F
MLLT10,GO:0046872,F
MLLT6,GO:0046872,F
MLPH,GO:0046872,F
MOB1A,GO:0046872,F
MOB1B,GO:0046872,F
MOB2,GO:0046872,F
MOB3A,GO:0046872,F
MOB3B,GO:0046872,F
MOB3C,GO:0046872,F
MOB4,GO:0046872,F
MOCS1,GO:0046872,F
MOCS3,GO:0046872,F
MOK,GO:0046872,F
MPND,GO:0046872,F
MPO,GO:0046872,F
MPPED2,GO:0046872,F
MSL2,GO:0046872,F
MSS51,GO:0046872,F
MT1A,GO:0046872,F
MT1DP,GO:0046872,F
MT1E,GO:0046872,F
MT1F,GO:0046872,F
MT1G,GO:0046872,F
MT1H,GO:0046872,F
MT1L,GO:0046872,F
MT1M,GO:0046872,F
MT1X,GO:0046872,F
MT2A,GO:0046872,F
MT3,GO:0046872,F
MT-CO1,GO:0046872,F
MT-CYB,GO:0046872,F
MTF1,GO:0046872,F
MTF2,GO:0046872,F
MTHFS,GO:0046872,F
MTMR3,GO:0046872,F
MTMR4,GO:0046872,F
MUL1,GO:0046872,F
MUS81,GO:0046872,F
MUSK,GO:0046872,F
MUT,GO:0046872,F
MUTYH,GO:0046872,F
MYBPC3,GO:0046872,F
MYLIP,GO:0046872,F
MYLK,GO:0046872,F
MYO9A,GO:0046872,F
MYO9B,GO:0046872,F
MYOC,GO:0046872,F
MYSM1,GO:0046872,F
MZF1,GO:0046872,F
NAALAD2,GO:0046872,F
NAALADL1,GO:0046872,F
NADK,GO:0046872,F
NAIP,GO:0046872,F
NARFL,GO:0046872,F
NAXE,GO:0046872,F
NDUFS1,GO:0046872,F
NDUFS2,GO:0046872,F
NDUFS7,GO:0046872,F
NDUFS8,GO:0046872,F
NDUFV1,GO:0046872,F
NDUFV2,GO:0046872,F
NEK10,GO:0046872,F
NEK11,GO:0046872,F
NEK1,GO:0046872,F
NEK2,GO:0046872,F
NEK3,GO:0046872,F
NEK5,GO:0046872,F
NEK7,GO:0046872,F
NEK8,GO:0046872,F
NEK9,GO:0046872,F
NENF,GO:0046872,F
NEURL1B,GO:0046872,F
NEURL1,GO:0046872,F
NEURL3,GO:0046872,F
NFS1,GO:0046872,F
NGB,GO:0046872,F
NGLY1,GO:0046872,F
NHLRC1,GO:0046872,F
NLN,GO:0046872,F
NME2,GO:0046872,F
NME2P1,GO:0046872,F
NME3,GO:0046872,F
NME4,GO:0046872,F
NME6,GO:0046872,F
NME7,GO:0046872,F
NMRK1,GO:0046872,F
NMRK2,GO:0046872,F
NOB1,GO:0046872,F
NOCT,GO:0046872,F
NOS2,GO:0046872,F
NOX1,GO:0046872,F
NPAS2,GO:0046872,F
NPLOC4,GO:0046872,F
NPTX1,GO:0046872,F
NPTX2,GO:0046872,F
NRAP,GO:0046872,F
NRDC,GO:0046872,F
NRP1,GO:0046872,F
NRP2,GO:0046872,F
NRXN2,GO:0046872,F
NRXN3,GO:0046872,F
NSF,GO:0046872,F
NSMCE1,GO:0046872,F
NT5C2,GO:0046872,F
NT5C,GO:0046872,F
NT5DC1,GO:0046872,F
NT5DC2,GO:0046872,F
NT5DC3,GO:0046872,F
NT5DC4,GO:0046872,F
NT5E,GO:0046872,F
NTHL1,GO:0046872,F
NUAK1,GO:0046872,F
NUBP1,GO:0046872,F
NUBP2,GO:0046872,F
NUBPL,GO:0046872,F
NUDT10,GO:0046872,F
NUDT11,GO:0046872,F
NUDT12,GO:0046872,F
NUDT13,GO:0046872,F
NUDT14,GO:0046872,F
NUDT15,GO:0046872,F
NUDT19,GO:0046872,F
NUDT1,GO:0046872,F
NUDT22,GO:0046872,F
NUDT4,GO:0046872,F
NUDT8,GO:0046872,F
NUFIP1,GO:0046872,F
NUP153,GO:0046872,F
NUPL2,GO:0046872,F
OAS1,GO:0046872,F
OAS2,GO:0046872,F
OAS3,GO:0046872,F
OBSCN,GO:0046872,F
OGDH,GO:0046872,F
OGDHL,GO:0046872,F
OIP5,GO:0046872,F
OLA1,GO:0046872,F
OMA1,GO:0046872,F
OPTN,GO:0046872,F
OSGEP,GO:0046872,F
OSGEPL1,GO:0046872,F
OSR1,GO:0046872,F
OSR2,GO:0046872,F
OVOL1,GO:0046872,F
OVOL2,GO:0046872,F
PAK3,GO:0046872,F
PAN2,GO:0046872,F
PAN3,GO:0046872,F
PAPOLB,GO:0046872,F
PAPOLG,GO:0046872,F
PARN,GO:0046872,F
PARP12,GO:0046872,F
PATZ1,GO:0046872,F
PCCA,GO:0046872,F
PCGF1,GO:0046872,F
PCGF2,GO:0046872,F
PCGF3,GO:0046872,F
PCGF5,GO:0046872,F
PCGF6,GO:0046872,F
PC,GO:0046872,F
PCK2,GO:0046872,F
PDCD2,GO:0046872,F
PDE10A,GO:0046872,F
PDE11A,GO:0046872,F
PDE12,GO:0046872,F
PDE1A,GO:0046872,F
PDE1B,GO:0046872,F
PDE1C,GO:0046872,F
PDE2A,GO:0046872,F
PDE3A,GO:0046872,F
PDE3B,GO:0046872,F
PDE4A,GO:0046872,F
PDE4B,GO:0046872,F
PDE4C,GO:0046872,F
PDE4D,GO:0046872,F
PDE5A,GO:0046872,F
PDE6A,GO:0046872,F
PDE6B,GO:0046872,F
PDE7A,GO:0046872,F
PDE7B,GO:0046872,F
PDE8A,GO:0046872,F
PDE8B,GO:0046872,F
PDE9A,GO:0046872,F
PDF,GO:0046872,F
PDLIM1,GO:0046872,F
PDLIM2,GO:0046872,F
PDLIM3,GO:0046872,F
PDLIM4,GO:0046872,F
PDLIM5,GO:0046872,F
PDLIM7,GO:0046872,F
PDP1,GO:0046872,F
PDP2,GO:0046872,F
PDSS1,GO:0046872,F
PDZD8,GO:0046872,F
PDZRN4,GO:0046872,F
PEG3,GO:0046872,F
PELO,GO:0046872,F
PEX2,GO:0046872,F
PFAS,GO:0046872,F
PFKL,GO:0046872,F
PFKM,GO:0046872,F
PFKP,GO:0046872,F
PGM2L1,GO:0046872,F
PHF10,GO:0046872,F
PHF11,GO:0046872,F
PHF12,GO:0046872,F
PHF13,GO:0046872,F
PHF14,GO:0046872,F
PHF19,GO:0046872,F
PHF1,GO:0046872,F
PHF20,GO:0046872,F
PHF20L1,GO:0046872,F
PHF21A,GO:0046872,F
PHF23,GO:0046872,F
PHF3,GO:0046872,F
PHF5A,GO:0046872,F
PHF6,GO:0046872,F
PHF7,GO:0046872,F
PHLPP1,GO:0046872,F
PHLPP2,GO:0046872,F
PHOSPHO1,GO:0046872,F
PHOSPHO2,GO:0046872,F
PHRF1,GO:0046872,F
PHYHD1,GO:0046872,F
PICK1,GO:0046872,F
PIR,GO:0046872,F
PIWIL1,GO:0046872,F
PIWIL2,GO:0046872,F
PJA1,GO:0046872,F
PJA2,GO:0046872,F
PKMYT1,GO:0046872,F
PLA2G3,GO:0046872,F
PLA2G4D,GO:0046872,F
PLA2G4F,GO:0046872,F
PLAG1,GO:0046872,F
PLAGL1,GO:0046872,F
PLAGL2,GO:0046872,F
PLCD3,GO:0046872,F
PLCE1,GO:0046872,F
PLD6,GO:0046872,F
PLEKHF1,GO:0046872,F
PLEKHF2,GO:0046872,F
PLEKHM1,GO:0046872,F
PLEKHM3,GO:0046872,F
PM20D1,GO:0046872,F
PMM1,GO:0046872,F
PNKD,GO:0046872,F
PNLIP,GO:0046872,F
POGZ,GO:0046872,F
POLA1,GO:0046872,F
POLB,GO:0046872,F
POLD1,GO:0046872,F
POLH,GO:0046872,F
POLI,GO:0046872,F
POLK,GO:0046872,F
POLL,GO:0046872,F
POLM,GO:0046872,F
POLR1B,GO:0046872,F
POLR2A,GO:0046872,F
POLR2B,GO:0046872,F
POLR3A,GO:0046872,F
POLR3B,GO:0046872,F
POMT1,GO:0046872,F
POMT2,GO:0046872,F
PON2,GO:0046872,F
POSTN,GO:0046872,F
PPAT,GO:0046872,F
PPM1D,GO:0046872,F
PPM1E,GO:0046872,F
PPM1F,GO:0046872,F
PPM1G,GO:0046872,F
PPM1K,GO:0046872,F
PPM1L,GO:0046872,F
PPP1CA,GO:0046872,F
PPP1CB,GO:0046872,F
PPP1CC,GO:0046872,F
PPP1R10,GO:0046872,F
PPP2CA,GO:0046872,F
PPP2CB,GO:0046872,F
PPP2R3C,GO:0046872,F
PPP3CC,GO:0046872,F
PPP4C,GO:0046872,F
PPP5C,GO:0046872,F
PPP6C,GO:0046872,F
PPTC7,GO:0046872,F
PRDM10,GO:0046872,F
PRDM13,GO:0046872,F
PRDM14,GO:0046872,F
PRDM15,GO:0046872,F
PRDM16,GO:0046872,F
PRDM1,GO:0046872,F
PRDM5,GO:0046872,F
PRDM6,GO:0046872,F
PRDM8,GO:0046872,F
PRDM9,GO:0046872,F
PRIM1,GO:0046872,F
PRIM2,GO:0046872,F
PRKAA1,GO:0046872,F
PRKAA2,GO:0046872,F
PRKCD,GO:0046872,F
PRKCE,GO:0046872,F
PRKCH,GO:0046872,F
PRKCI,GO:0046872,F
PRKCQ,GO:0046872,F
PRKCZ,GO:0046872,F
PRKD1,GO:0046872,F
PRKD2,GO:0046872,F
PRKD3,GO:0046872,F
PRLR,GO:0046872,F
PRMT3,GO:0046872,F
PRR3,GO:0046872,F
PRSS1,GO:0046872,F
PRSS3P2,GO:0046872,F
PRUNE2,GO:0046872,F
PSMD14,GO:0046872,F
PTGS1,GO:0046872,F
PTGS2,GO:0046872,F
PTS,GO:0046872,F
PUDP,GO:0046872,F
PXDN,GO:0046872,F
PXDNL,GO:0046872,F
PXN,GO:0046872,F
PYGO1,GO:0046872,F
PYGO2,GO:0046872,F
QTRT1,GO:0046872,F
RACGAP1,GO:0046872,F
RAD18,GO:0046872,F
RAD50,GO:0046872,F
RAF1,GO:0046872,F
RAG1,GO:0046872,F
RAI1,GO:0046872,F
RANBP2,GO:0046872,F
RAPSN,GO:0046872,F
RASA2,GO:0046872,F
RASA3,GO:0046872,F
RASA4B,GO:0046872,F
RASA4,GO:0046872,F
RASAL1,GO:0046872,F
RASSF5,GO:0046872,F
RBCK1,GO:0046872,F
RBKS,GO:0046872,F
RBM10,GO:0046872,F
RBM22,GO:0046872,F
RBM26,GO:0046872,F
RBM27,GO:0046872,F
RBM5,GO:0046872,F
RC3H2,GO:0046872,F
RELN,GO:0046872,F
REPIN1,GO:0046872,F
REST,GO:0046872,F
REV1,GO:0046872,F
REV3L,GO:0046872,F
RFESD,GO:0046872,F
RFFL,GO:0046872,F
RFK,GO:0046872,F
RFNG,GO:0046872,F
RFPL1,GO:0046872,F
RFPL2,GO:0046872,F
RFPL3,GO:0046872,F
RFPL4A,GO:0046872,F
RFPL4AL1,GO:0046872,F
RFPL4B,GO:0046872,F
RFWD3,GO:0046872,F
RHEBL1,GO:0046872,F
RHO,GO:0046872,F
RHOU,GO:0046872,F
RHOV,GO:0046872,F
RIMKLA,GO:0046872,F
RIMKLB,GO:0046872,F
RIMS1,GO:0046872,F
RIMS2,GO:0046872,F
RING1,GO:0046872,F
RIOK1,GO:0046872,F
RIOK2,GO:0046872,F
RIOK3,GO:0046872,F
RLIM,GO:0046872,F
RNASEH2A,GO:0046872,F
RNASEL,GO:0046872,F
RNF103,GO:0046872,F
RNF10,GO:0046872,F
RNF111,GO:0046872,F
RNF113A,GO:0046872,F
RNF113B,GO:0046872,F
RNF114,GO:0046872,F
RNF115,GO:0046872,F
RNF121,GO:0046872,F
RNF122,GO:0046872,F
RNF123,GO:0046872,F
RNF126,GO:0046872,F
RNF128,GO:0046872,F
RNF130,GO:0046872,F
RNF133,GO:0046872,F
RNF135,GO:0046872,F
RNF138,GO:0046872,F
RNF13,GO:0046872,F
RNF141,GO:0046872,F
RNF144A,GO:0046872,F
RNF144B,GO:0046872,F
RNF149,GO:0046872,F
RNF14,GO:0046872,F
RNF150,GO:0046872,F
RNF152,GO:0046872,F
RNF157,GO:0046872,F
RNF166,GO:0046872,F
RNF168,GO:0046872,F
RNF169,GO:0046872,F
RNF170,GO:0046872,F
RNF175,GO:0046872,F
RNF17,GO:0046872,F
RNF180,GO:0046872,F
RNF181,GO:0046872,F
RNF182,GO:0046872,F
RNF183,GO:0046872,F
RNF185,GO:0046872,F
RNF186,GO:0046872,F
RNF187,GO:0046872,F
RNF19A,GO:0046872,F
RNF19B,GO:0046872,F
RNF208,GO:0046872,F
RNF20,GO:0046872,F
RNF212,GO:0046872,F
RNF213,GO:0046872,F
RNF214,GO:0046872,F
RNF216,GO:0046872,F
RNF217,GO:0046872,F
RNF219,GO:0046872,F
RNF220,GO:0046872,F
RNF222,GO:0046872,F
RNF25,GO:0046872,F
RNF31,GO:0046872,F
RNF32,GO:0046872,F
RNF34,GO:0046872,F
RNF38,GO:0046872,F
RNF39,GO:0046872,F
RNF40,GO:0046872,F
RNF43,GO:0046872,F
RNF44,GO:0046872,F
RNF6,GO:0046872,F
RNFT1,GO:0046872,F
RNFT2,GO:0046872,F
ROCK1,GO:0046872,F
ROCK2,GO:0046872,F
ROR2,GO:0046872,F
RP9,GO:0046872,F
RPA1,GO:0046872,F
RPAIN,GO:0046872,F
RPAP2,GO:0046872,F
RPE65,GO:0046872,F
RPE,GO:0046872,F
RPL37A,GO:0046872,F
RPL37,GO:0046872,F
RPP21,GO:0046872,F
RPS27A,GO:0046872,F
RPS27L,GO:0046872,F
RREB1,GO:0046872,F
RRM2B,GO:0046872,F
RRM2,GO:0046872,F
RSAD1,GO:0046872,F
RSAD2,GO:0046872,F
RSBN1,GO:0046872,F
RSF1,GO:0046872,F
RSPRY1,GO:0046872,F
RTCB,GO:0046872,F
RTEL1,GO:0046872,F
RTEL1-TNFRSF6B,GO:0046872,F
RUFY1,GO:0046872,F
RUFY2,GO:0046872,F
RUFY4,GO:0046872,F
RUNX1T1,GO:0046872,F
RXFP1,GO:0046872,F
RYBP,GO:0046872,F
SALL1,GO:0046872,F
SALL2,GO:0046872,F
SALL3,GO:0046872,F
SALL4,GO:0046872,F
SAP30,GO:0046872,F
SAR1B,GO:0046872,F
SCAF11,GO:0046872,F
SCD5,GO:0046872,F
SCEL,GO:0046872,F
SCNM1,GO:0046872,F
SDHB,GO:0046872,F
SDHC,GO:0046872,F
SDHD,GO:0046872,F
SEC23IP,GO:0046872,F
SELE,GO:0046872,F
SEMG1,GO:0046872,F
SEMG2,GO:0046872,F
SETD2,GO:0046872,F
SGSH,GO:0046872,F
SH3RF1,GO:0046872,F
SH3RF2,GO:0046872,F
SH3RF3,GO:0046872,F
SHARPIN,GO:0046872,F
SHPRH,GO:0046872,F
SIRT1,GO:0046872,F
SIRT7,GO:0046872,F
SIVA1,GO:0046872,F
SLC1A1,GO:0046872,F
SLC1A2,GO:0046872,F
SLC1A3,GO:0046872,F
SLC1A6,GO:0046872,F
SLC2A4RG,GO:0046872,F
SLC6A1,GO:0046872,F
SLC6A2,GO:0046872,F
SLC6A3,GO:0046872,F
SLC6A4,GO:0046872,F
SLC6A5,GO:0046872,F
SLC8A2,GO:0046872,F
SLC8A3,GO:0046872,F
SLX1A,GO:0046872,F
SMAD1,GO:0046872,F
SMAD2,GO:0046872,F
SMAD4,GO:0046872,F
SMAD5,GO:0046872,F
SMAD6,GO:0046872,F
SMAD7,GO:0046872,F
SMAD9,GO:0046872,F
SMAP1,GO:0046872,F
SMAP2,GO:0046872,F
SMG1,GO:0046872,F
SMG6,GO:0046872,F
SMPD2,GO:0046872,F
SMPD3,GO:0046872,F
SMPD4,GO:0046872,F
SMPDL3B,GO:0046872,F
SMYD1,GO:0046872,F
SMYD2,GO:0046872,F
SMYD3,GO:0046872,F
SMYD4,GO:0046872,F
SMYD5,GO:0046872,F
SNAI1,GO:0046872,F
SNAI2,GO:0046872,F
SNN,GO:0046872,F
SNRNP48,GO:0046872,F
SOBP,GO:0046872,F
SOD2,GO:0046872,F
SP110,GO:0046872,F
SP140,GO:0046872,F
SP140L,GO:0046872,F
SP1,GO:0046872,F
SP2,GO:0046872,F
SP3,GO:0046872,F
SP4,GO:0046872,F
SP5,GO:0046872,F
SP6,GO:0046872,F
SP7,GO:0046872,F
SP8,GO:0046872,F
SPO11,GO:0046872,F
SPON1,GO:0046872,F
SPON2,GO:0046872,F
SPRTN,GO:0046872,F
ST20-MTHFS,GO:0046872,F
STAC2,GO:0046872,F
STAC3,GO:0046872,F
STAC,GO:0046872,F
STAMBP,GO:0046872,F
STAMBPL1,GO:0046872,F
STEAP1,GO:0046872,F
STEAP2,GO:0046872,F
STEAP3,GO:0046872,F
STEAP4,GO:0046872,F
STK24,GO:0046872,F
STK25,GO:0046872,F
STK32A,GO:0046872,F
STK32B,GO:0046872,F
STK32C,GO:0046872,F
STK36,GO:0046872,F
STS,GO:0046872,F
STT3A,GO:0046872,F
STT3B,GO:0046872,F
SUMF2,GO:0046872,F
SUZ12,GO:0046872,F
SYVN1,GO:0046872,F
TAB2,GO:0046872,F
TAB3,GO:0046872,F
TAF15,GO:0046872,F
TAF1B,GO:0046872,F
TAF3,GO:0046872,F
TANK,GO:0046872,F
TATDN1,GO:0046872,F
TATDN2,GO:0046872,F
TATDN3,GO:0046872,F
TAX1BP1,GO:0046872,F
TCF19,GO:0046872,F
TCF20,GO:0046872,F
TCN2,GO:0046872,F
TDO2,GO:0046872,F
TDRD1,GO:0046872,F
TEC,GO:0046872,F
TERT,GO:0046872,F
TESK1,GO:0046872,F
TESK2,GO:0046872,F
TET3,GO:0046872,F
TEX13A,GO:0046872,F
TGFB1I1,GO:0046872,F
TGFBR1,GO:0046872,F
TGFBR2,GO:0046872,F
TGM1,GO:0046872,F
TGM2,GO:0046872,F
TGM4,GO:0046872,F
TGM5,GO:0046872,F
THAP10,GO:0046872,F
THAP12,GO:0046872,F
THAP2,GO:0046872,F
THAP3,GO:0046872,F
THAP4,GO:0046872,F
THAP5,GO:0046872,F
THAP6,GO:0046872,F
THAP7,GO:0046872,F
THAP8,GO:0046872,F
THAP9,GO:0046872,F
THOP1,GO:0046872,F
TIMM10B,GO:0046872,F
TIMM8A,GO:0046872,F
TIMP3,GO:0046872,F
TIMP4,GO:0046872,F
TIPARP,GO:0046872,F
TKFC,GO:0046872,F
TKT,GO:0046872,F
TKTL1,GO:0046872,F
TKTL2,GO:0046872,F
TMEM129,GO:0046872,F
TMPPE,GO:0046872,F
TNFRSF11A,GO:0046872,F
TNIP2,GO:0046872,F
TNK2,GO:0046872,F
TNKS2,GO:0046872,F
TNNI1,GO:0046872,F
TNNI3,GO:0046872,F
TNNI3K,GO:0046872,F
TNS2,GO:0046872,F
TOE1,GO:0046872,F
TOP2B,GO:0046872,F
TOPORS,GO:0046872,F
TP63,GO:0046872,F
TP73,GO:0046872,F
TPP1,GO:0046872,F
TRABD2A,GO:0046872,F
TRABD2B,GO:0046872,F
TRAFD1,GO:0046872,F
TRAIP,GO:0046872,F
TRERF1,GO:0046872,F
TREX1,GO:0046872,F
TRIM26,GO:0046872,F
TRIM27,GO:0046872,F
TRIM69,GO:0046872,F
TRIML1,GO:0046872,F
TRIP6,GO:0046872,F
TRMT13,GO:0046872,F
TRMT1,GO:0046872,F
TRMT1L,GO:0046872,F
TRMT44,GO:0046872,F
TROVE2,GO:0046872,F
TRPM6,GO:0046872,F
TRPM7,GO:0046872,F
TRPV1,GO:0046872,F
TRPV4,GO:0046872,F
TRPV5,GO:0046872,F
TRPV6,GO:0046872,F
TSHZ1,GO:0046872,F
TSHZ2,GO:0046872,F
TSHZ3,GO:0046872,F
TSNAX,GO:0046872,F
TTC3,GO:0046872,F
TUT1,GO:0046872,F
