gene,GO.term,type
CABLES2,GO:0007049,P
CAMK1,GO:0007049,P
CASP8AP2,GO:0007049,P
CCAR1,GO:0007049,P
CCAR2,GO:0007049,P
CCDC124,GO:0007049,P
CCND2,GO:0007049,P
CCND3,GO:0007049,P
CCNDBP1,GO:0007049,P
CCNG1,GO:0007049,P
CCNG2,GO:0007049,P
CCNH,GO:0007049,P
CCNK,GO:0007049,P
CCNT1,GO:0007049,P
CCNT2,GO:0007049,P
CCPG1,GO:0007049,P
CCSAP,GO:0007049,P
CD2AP,GO:0007049,P
CDC26,GO:0007049,P
CDC73,GO:0007049,P
CDCA2,GO:0007049,P
CDCA3,GO:0007049,P
CDK20,GO:0007049,P
CDK2AP1,GO:0007049,P
CDK5,GO:0007049,P
CENPV,GO:0007049,P
CETN1,GO:0007049,P
CHAF1A,GO:0007049,P
CHAF1B,GO:0007049,P
CHEK1,GO:0007049,P
CHTF18,GO:0007049,P
CINP,GO:0007049,P
CKS1B,GO:0007049,P
CLTA,GO:0007049,P
CREBL2,GO:0007049,P
CSNK1A1,GO:0007049,P
CSNK2A1,GO:0007049,P
CSNK2A2,GO:0007049,P
CTCFL,GO:0007049,P
CYLD,GO:0007049,P
DAB2IP,GO:0007049,P
DBF4B,GO:0007049,P
DCDC5,GO:0007049,P
DCLRE1A,GO:0007049,P
DMTF1,GO:0007049,P
DYNC1LI1,GO:0007049,P
DYNLT3,GO:0007049,P
E2F2,GO:0007049,P
E2F3,GO:0007049,P
EID1,GO:0007049,P
EPB41,GO:0007049,P
EPB41L2,GO:0007049,P
ERCC6L,GO:0007049,P
ERH,GO:0007049,P
ESCO2,GO:0007049,P
EVI5,GO:0007049,P
FAM32A,GO:0007049,P
FIGN,GO:0007049,P
FSD1,GO:0007049,P
FZR1,GO:0007049,P
GAK,GO:0007049,P
GNAI1,GO:0007049,P
GNAI2,GO:0007049,P
GNAI3,GO:0007049,P
GPER1,GO:0007049,P
GSPT2,GO:0007049,P
HACE1,GO:0007049,P
HCFC1,GO:0007049,P
HELLS,GO:0007049,P
HJURP,GO:0007049,P
HMCN1,GO:0007049,P
HMG20B,GO:0007049,P
HNRNPU,GO:0007049,P
IKZF1,GO:0007049,P
ING1,GO:0007049,P
INSM1,GO:0007049,P
ITGB3BP,GO:0007049,P
KATNA1,GO:0007049,P
KCTD11,GO:0007049,P
KIF13A,GO:0007049,P
KLHDC8B,GO:0007049,P
KLHL13,GO:0007049,P
KLHL21,GO:0007049,P
KLHL42,GO:0007049,P
KLHL9,GO:0007049,P
KLK10,GO:0007049,P
KMT5A,GO:0007049,P
KRT18,GO:0007049,P
LIG3,GO:0007049,P
LIG4,GO:0007049,P
LIN37,GO:0007049,P
LIN52,GO:0007049,P
LIN54,GO:0007049,P
LIN9,GO:0007049,P
LLGL2,GO:0007049,P
LMLN,GO:0007049,P
LRRCC1,GO:0007049,P
MAEA,GO:0007049,P
MAP3K8,GO:0007049,P
MAPK13,GO:0007049,P
MAPK1,GO:0007049,P
MAPK3,GO:0007049,P
MAPK4,GO:0007049,P
MAPK6,GO:0007049,P
MAPK7,GO:0007049,P
MAPRE2,GO:0007049,P
MAPRE3,GO:0007049,P
MARK4,GO:0007049,P
MARVELD1,GO:0007049,P
MCIDAS,GO:0007049,P
MCTS1,GO:0007049,P
MICAL3,GO:0007049,P
MIS18A,GO:0007049,P
MIS18BP1,GO:0007049,P
MISP,GO:0007049,P
MKI67,GO:0007049,P
MPLKIP,GO:0007049,P
MRPL41,GO:0007049,P
MYOG,GO:0007049,P
NCAPG2,GO:0007049,P
NEDD9,GO:0007049,P
NEK1,GO:0007049,P
NR3C1,GO:0007049,P
NSMCE2,GO:0007049,P
NUDC,GO:0007049,P
NUF2,GO:0007049,P
NUP37,GO:0007049,P
NUP43,GO:0007049,P
OIP5,GO:0007049,P
PAK4,GO:0007049,P
PARD3B,GO:0007049,P
PARD3,GO:0007049,P
PARD6B,GO:0007049,P
PARD6G,GO:0007049,P
PCNP,GO:0007049,P
PDCD2L,GO:0007049,P
PELO,GO:0007049,P
PIK3C3,GO:0007049,P
PIM1,GO:0007049,P
PIM3,GO:0007049,P
PIMREG,GO:0007049,P
PIN1,GO:0007049,P
PKN2,GO:0007049,P
PMF1,GO:0007049,P
POC5,GO:0007049,P
PPP1CA,GO:0007049,P
PPP1CB,GO:0007049,P
PPP1CC,GO:0007049,P
PRKCD,GO:0007049,P
PRKCE,GO:0007049,P
PRPF40A,GO:0007049,P
PRR5,GO:0007049,P
PSME3,GO:0007049,P
PTP4A1,GO:0007049,P
PYHIN1,GO:0007049,P
RABGAP1,GO:0007049,P
RABGAP1L,GO:0007049,P
RACK1,GO:0007049,P
RAE1,GO:0007049,P
RALA,GO:0007049,P
RALB,GO:0007049,P
RASSF2,GO:0007049,P
RASSF4,GO:0007049,P
RB1CC1,GO:0007049,P
RBBP4,GO:0007049,P
RBL1,GO:0007049,P
RBM38,GO:0007049,P
RCBTB1,GO:0007049,P
RCC2,GO:0007049,P
RGS2,GO:0007049,P
RHNO1,GO:0007049,P
RIF1,GO:0007049,P
RINT1,GO:0007049,P
RIOK2,GO:0007049,P
RNF8,GO:0007049,P
RPS6KA1,GO:0007049,P
RPS6KA3,GO:0007049,P
RUVBL1,GO:0007049,P
SDCCAG3,GO:0007049,P
SDE2,GO:0007049,P
SENP5,GO:0007049,P
SEPT10,GO:0007049,P
SEPT11,GO:0007049,P
SEPT12,GO:0007049,P
SEPT14,GO:0007049,P
SEPT1,GO:0007049,P
SEPT2,GO:0007049,P
SEPT3,GO:0007049,P
SEPT4,GO:0007049,P
SEPT5,GO:0007049,P
SEPT7,GO:0007049,P
SEPT9,GO:0007049,P
SIAH1,GO:0007049,P
SIAH2,GO:0007049,P
SIK1,GO:0007049,P
SMARCB1,GO:0007049,P
SMPD3,GO:0007049,P
SPAG8,GO:0007049,P
SPC24,GO:0007049,P
SPECC1L,GO:0007049,P
SPIN2A,GO:0007049,P
SPIN2B,GO:0007049,P
SRC,GO:0007049,P
STAG1,GO:0007049,P
STEAP3,GO:0007049,P
STK10,GO:0007049,P
STOX1,GO:0007049,P
SUV39H1,GO:0007049,P
SUV39H2,GO:0007049,P
TACC1,GO:0007049,P
TAF1,GO:0007049,P
TERF2,GO:0007049,P
TET2,GO:0007049,P
THAP1,GO:0007049,P
THAP5,GO:0007049,P
TLK1,GO:0007049,P
TLK2,GO:0007049,P
TMPRSS11A,GO:0007049,P
TP53BP2,GO:0007049,P
TRIM21,GO:0007049,P
TRIOBP,GO:0007049,P
TRNP1,GO:0007049,P
TSPYL2,GO:0007049,P
TTC28,GO:0007049,P
TUSC2,GO:0007049,P
TXLNG,GO:0007049,P
TXNIP,GO:0007049,P
TXNL4A,GO:0007049,P
TXNL4B,GO:0007049,P
UBE2I,GO:0007049,P
UHRF1,GO:0007049,P
UHRF2,GO:0007049,P
URGCP,GO:0007049,P
USP22,GO:0007049,P
USP2,GO:0007049,P
USP39,GO:0007049,P
USP44,GO:0007049,P
USP9X,GO:0007049,P
WTAP,GO:0007049,P
ZC3HC1,GO:0007049,P
ZMYND11,GO:0007049,P
ZNF16,GO:0007049,P
ABL1,GO:0007050,P
APBB1,GO:0007050,P
APBB2,GO:0007050,P
APC,GO:0007050,P
ATM,GO:0007050,P
BARD1,GO:0007050,P
BRINP1,GO:0007050,P
BRINP2,GO:0007050,P
BRINP3,GO:0007050,P
BTG4,GO:0007050,P
CAB39,GO:0007050,P
CAB39L,GO:0007050,P
CDC123,GO:0007050,P
CDK6,GO:0007050,P
CDK7,GO:0007050,P
CDKN1A,GO:0007050,P
CDKN1B,GO:0007050,P
CDKN1C,GO:0007050,P
CDKN2A,GO:0007050,P
CDKN2B,GO:0007050,P
CDKN2C,GO:0007050,P
CDKN2D,GO:0007050,P
CDKN3,GO:0007050,P
CGRRF1,GO:0007050,P
CUL1,GO:0007050,P
CUL2,GO:0007050,P
CUL3,GO:0007050,P
CUL4A,GO:0007050,P
CUL5,GO:0007050,P
CXCL8,GO:0007050,P
DDIAS,GO:0007050,P
DDIT3,GO:0007050,P
DHCR24,GO:0007050,P
EIF2AK4,GO:0007050,P
EIF4G2,GO:0007050,P
ERN1,GO:0007050,P
ERN2,GO:0007050,P
FOXO4,GO:0007050,P
GADD45A,GO:0007050,P
GAS1,GO:0007050,P
GAS2,GO:0007050,P
GAS2L1,GO:0007050,P
GAS6,GO:0007050,P
GAS7,GO:0007050,P
HBP1,GO:0007050,P
HRAS,GO:0007050,P
IFNG,GO:0007050,P
IFNW1,GO:0007050,P
IL12A,GO:0007050,P
IL12B,GO:0007050,P
ILK,GO:0007050,P
ING4,GO:0007050,P
INHA,GO:0007050,P
INHBA,GO:0007050,P
IRF1,GO:0007050,P
IRF6,GO:0007050,P
JMY,GO:0007050,P
KAT2B,GO:0007050,P
KHDRBS1,GO:0007050,P
KIF20B,GO:0007050,P
KMT2E,GO:0007050,P
LAMTOR1,GO:0007050,P
LAMTOR2,GO:0007050,P
LAMTOR3,GO:0007050,P
LAMTOR4,GO:0007050,P
LAMTOR5,GO:0007050,P
MAP2K1,GO:0007050,P
MAP2K6,GO:0007050,P
MAPK12,GO:0007050,P
MFN2,GO:0007050,P
MLF1,GO:0007050,P
MLST8,GO:0007050,P
MSH2,GO:0007050,P
MTBP,GO:0007050,P
MTOR,GO:0007050,P
MYC,GO:0007050,P
NBN,GO:0007050,P
NOTCH1,GO:0007050,P
NOTCH2,GO:0007050,P
PA2G4,GO:0007050,P
PKD1,GO:0007050,P
PKD2,GO:0007050,P
PLAGL1,GO:0007050,P
PML,GO:0007050,P
PPM1A,GO:0007050,P
PPM1G,GO:0007050,P
PPP1R15A,GO:0007050,P
PPP1R9B,GO:0007050,P
PPP2R3B,GO:0007050,P
PRKAA1,GO:0007050,P
PRKAA2,GO:0007050,P
PRKAB1,GO:0007050,P
PRKAB2,GO:0007050,P
PRKAG1,GO:0007050,P
PRKAG2,GO:0007050,P
PRKAG3,GO:0007050,P
PRNP,GO:0007050,P
PRR11,GO:0007050,P
RASSF1,GO:0007050,P
RB1,GO:0007050,P
RHEB,GO:0007050,P
RNF112,GO:0007050,P
RPRM,GO:0007050,P
RPTOR,GO:0007050,P
RRAGA,GO:0007050,P
RRAGB,GO:0007050,P
RRAGC,GO:0007050,P
RRAGD,GO:0007050,P
SGSM3,GO:0007050,P
SKIL,GO:0007050,P
SLC38A9,GO:0007050,P
SMAD3,GO:0007050,P
SOX2,GO:0007050,P
STK11,GO:0007050,P
STRADA,GO:0007050,P
STRADB,GO:0007050,P
TBRG1,GO:0007050,P
TBRG4,GO:0007050,P
TCF7L2,GO:0007050,P
TGFB1,GO:0007050,P
TGFB2,GO:0007050,P
TGFBR1,GO:0007050,P
THBS1,GO:0007050,P
TP53,GO:0007050,P
TP53INP1,GO:0007050,P
TP73,GO:0007050,P
TSG101,GO:0007050,P
UHMK1,GO:0007050,P
VASH1,GO:0007050,P
WDR6,GO:0007050,P
WHAMM,GO:0007050,P
WHAMMP3,GO:0007050,P
WNT10B,GO:0007050,P
ZBTB49,GO:0007050,P
AURKA,GO:0007052,P
AURKB,GO:0007052,P
AURKC,GO:0007052,P
BCCIP,GO:0007052,P
CCNB1,GO:0007052,P
CENPE,GO:0007052,P
CEP126,GO:0007052,P
CLASP1,GO:0007052,P
CLASP2,GO:0007052,P
DCTN2,GO:0007052,P
DYNC1H1,GO:0007052,P
EFHC1,GO:0007052,P
EML1,GO:0007052,P
GPSM2,GO:0007052,P
KIF11,GO:0007052,P
KIF2A,GO:0007052,P
KIF3B,GO:0007052,P
KIF4A,GO:0007052,P
KIF4B,GO:0007052,P
MAP4,GO:0007052,P
MECP2,GO:0007052,P
NDC80,GO:0007052,P
NUF2,GO:0007052,P
PCNT,GO:0007052,P
PLK2,GO:0007052,P
POC1A,GO:0007052,P
RAN,GO:0007052,P
RCC1,GO:0007052,P
SBDS,GO:0007052,P
SPC25,GO:0007052,P
STIL,GO:0007052,P
STMN1,GO:0007052,P
SUN2,GO:0007052,P
TBCE,GO:0007052,P
TNKS,GO:0007052,P
TTK,GO:0007052,P
TUBG1,GO:0007052,P
TUBG2,GO:0007052,P
WDR62,GO:0007052,P
ARL8A,GO:0007059,P
ARL8B,GO:0007059,P
BEX4,GO:0007059,P
BIRC5,GO:0007059,P
BRCA1,GO:0007059,P
CDCA2,GO:0007059,P
CDK5RAP2,GO:0007059,P
CDT1,GO:0007059,P
CENPC,GO:0007059,P
CENPE,GO:0007059,P
CENPF,GO:0007059,P
CENPN,GO:0007059,P
CENPT,GO:0007059,P
CENPW,GO:0007059,P
CEP85,GO:0007059,P
CIAO1,GO:0007059,P
CTCF,GO:0007059,P
DDX3X,GO:0007059,P
ERCC2,GO:0007059,P
ESCO2,GO:0007059,P
FAM96A,GO:0007059,P
FAM96B,GO:0007059,P
HJURP,GO:0007059,P
INCENP,GO:0007059,P
KNSTRN,GO:0007059,P
MIS12,GO:0007059,P
MIS18A,GO:0007059,P
MMS19,GO:0007059,P
NAA60,GO:0007059,P
NDC80,GO:0007059,P
NDE1,GO:0007059,P
NDEL1,GO:0007059,P
NEK2,GO:0007059,P
NEK6,GO:0007059,P
NR3C1,GO:0007059,P
NTMT1,GO:0007059,P
NUF2,GO:0007059,P
NUMA1,GO:0007059,P
NUP37,GO:0007059,P
NUP43,GO:0007059,P
OIP5,GO:0007059,P
PHF13,GO:0007059,P
PMF1,GO:0007059,P
PPP1R7,GO:0007059,P
PPP2R1A,GO:0007059,P
RAD21,GO:0007059,P
RCC1,GO:0007059,P
RGS14,GO:0007059,P
RIOK3,GO:0007059,P
RPS3,GO:0007059,P
SETDB2,GO:0007059,P
SGO1,GO:0007059,P
SKA1,GO:0007059,P
SKA2,GO:0007059,P
SKA3,GO:0007059,P
SLC25A5,GO:0007059,P
SPAG5,GO:0007059,P
SPC25,GO:0007059,P
SRPK1,GO:0007059,P
STAG1,GO:0007059,P
TLK2,GO:0007059,P
TOP1,GO:0007059,P
TOP2A,GO:0007059,P
TOP3B,GO:0007059,P
UBE2I,GO:0007059,P
USP9X,GO:0007059,P
UVRAG,GO:0007059,P
ANKRD53,GO:0007080,P
BECN1,GO:0007080,P
BOD1,GO:0007080,P
CCNB1,GO:0007080,P
CDC23,GO:0007080,P
CDCA5,GO:0007080,P
CDCA8,GO:0007080,P
CENPE,GO:0007080,P
CEP55,GO:0007080,P
CHMP1A,GO:0007080,P
CHMP1B,GO:0007080,P
CHMP2A,GO:0007080,P
CHMP2B,GO:0007080,P
CHMP3,GO:0007080,P
CHMP4A,GO:0007080,P
CHMP4B,GO:0007080,P
CHMP4C,GO:0007080,P
CHMP5,GO:0007080,P
CHMP6,GO:0007080,P
CHMP7,GO:0007080,P
CUL3,GO:0007080,P
KIF14,GO:0007080,P
KIF18A,GO:0007080,P
KIF22,GO:0007080,P
KIF2C,GO:0007080,P
KIFC1,GO:0007080,P
KPNB1,GO:0007080,P
NUP62,GO:0007080,P
PDCD6IP,GO:0007080,P
PIBF1,GO:0007080,P
PINX1,GO:0007080,P
PSRC1,GO:0007080,P
RAB11A,GO:0007080,P
RRS1,GO:0007080,P
SEH1L,GO:0007080,P
SPDL1,GO:0007080,P
VPS4A,GO:0007080,P
VPS4B,GO:0007080,P
ZW10,GO:0007080,P
BORA,GO:0007088,P
CAV2,GO:0007088,P
CCDC8,GO:0007088,P
CCNA1,GO:0007088,P
CCNA2,GO:0007088,P
CCNB1,GO:0007088,P
CCNB2,GO:0007088,P
CCNB3,GO:0007088,P
CCND1,GO:0007088,P
CCND2,GO:0007088,P
CCND3,GO:0007088,P
CCNE1,GO:0007088,P
CCNE2,GO:0007088,P
CCNF,GO:0007088,P
CCNG1,GO:0007088,P
CCNG2,GO:0007088,P
CCNI2,GO:0007088,P
CCNI,GO:0007088,P
CCNJ,GO:0007088,P
CCNJL,GO:0007088,P
CCNO,GO:0007088,P
CDC16,GO:0007088,P
CDC25C,GO:0007088,P
CDC42,GO:0007088,P
CDK13,GO:0007088,P
CUL7,GO:0007088,P
CUL9,GO:0007088,P
FBXW5,GO:0007088,P
KIF20B,GO:0007088,P
L3MBTL1,GO:0007088,P
MKI67,GO:0007088,P
NEK2,GO:0007088,P
OBSL1,GO:0007088,P
PDXP,GO:0007088,P
PIN1,GO:0007088,P
PKMYT1,GO:0007088,P
PRMT5,GO:0007088,P
RCC1,GO:0007088,P
BCL2L1,GO:0007093,P
BUB1B,GO:0007093,P
BUB1,GO:0007093,P
CDKN2B,GO:0007093,P
CHFR,GO:0007093,P
DCLRE1B,GO:0007093,P
DLG1,GO:0007093,P
HRAS,GO:0007093,P
INTS3,GO:0007093,P
KNTC1,GO:0007093,P
MAD1L1,GO:0007093,P
MAD2L1BP,GO:0007093,P
MAD2L1,GO:0007093,P
NABP1,GO:0007093,P
NABP2,GO:0007093,P
NBN,GO:0007093,P
PLK2,GO:0007093,P
PLK3,GO:0007093,P
PRCC,GO:0007093,P
RAD17,GO:0007093,P
RB1,GO:0007093,P
RPL24,GO:0007093,P
TGFB1,GO:0007093,P
TICRR,GO:0007093,P
USP17L2,GO:0007093,P
WEE1,GO:0007093,P
WEE2,GO:0007093,P
WNT9A,GO:0007093,P
ZW10,GO:0007093,P
ZWILCH,GO:0007093,P
ZWINT,GO:0007093,P
APC,GO:0007094,P
ATM,GO:0007094,P
BUB1B,GO:0007094,P
BUB1,GO:0007094,P
BUB3,GO:0007094,P
CDC20,GO:0007094,P
CENPF,GO:0007094,P
IK,GO:0007094,P
KLHL22,GO:0007094,P
MAD1L1,GO:0007094,P
MAD2L1,GO:0007094,P
MAD2L2,GO:0007094,P
PLK1,GO:0007094,P
PSMG2,GO:0007094,P
TEX14,GO:0007094,P
TPR,GO:0007094,P
TRIP13,GO:0007094,P
TTK,GO:0007094,P
ZNF207,GO:0007094,P
ZW10,GO:0007094,P
ARL2,GO:0007098,P
BBS4,GO:0007098,P
BRCA1,GO:0007098,P
CDK1,GO:0007098,P
CDK5RAP2,GO:0007098,P
CEP120,GO:0007098,P
CEP68,GO:0007098,P
CETN3,GO:0007098,P
CHD3,GO:0007098,P
CKAP5,GO:0007098,P
CROCC,GO:0007098,P
CROCCP2,GO:0007098,P
FES,GO:0007098,P
GADD45A,GO:0007098,P
GOLGA2,GO:0007098,P
HAUS1,GO:0007098,P
HAUS2,GO:0007098,P
HAUS3,GO:0007098,P
HAUS4,GO:0007098,P
HAUS5,GO:0007098,P
HAUS6,GO:0007098,P
HAUS7,GO:0007098,P
HAUS8,GO:0007098,P
HEPACAM2,GO:0007098,P
NPM1,GO:0007098,P
NUP62,GO:0007098,P
PARD6A,GO:0007098,P
PARD6B,GO:0007098,P
PARD6G,GO:0007098,P
PCM1,GO:0007098,P
PLK1,GO:0007098,P
PPP1R12A,GO:0007098,P
SDCCAG8,GO:0007098,P
SLC16A1,GO:0007098,P
SSX2IP,GO:0007098,P
TUBE1,GO:0007098,P
UVRAG,GO:0007098,P
UXT,GO:0007098,P
XRCC2,GO:0007098,P
ATM,GO:0007131,P
CCNB1IP1,GO:0007131,P
CNTD1,GO:0007131,P
DMC1,GO:0007131,P
KLHDC3,GO:0007131,P
MLH3,GO:0007131,P
MND1,GO:0007131,P
MSH3,GO:0007131,P
MSH4,GO:0007131,P
MSH5,GO:0007131,P
PSMC3IP,GO:0007131,P
RAD21,GO:0007131,P
RAD50,GO:0007131,P
RAD51B,GO:0007131,P
RAD51C,GO:0007131,P
RAD51D,GO:0007131,P
RAD51,GO:0007131,P
RAD54B,GO:0007131,P
REC8,GO:0007131,P
RNF212,GO:0007131,P
RPA2,GO:0007131,P
RPA4,GO:0007131,P
SPO11,GO:0007131,P
SYCE3,GO:0007131,P
SYCP1,GO:0007131,P
TEX11,GO:0007131,P
TOP6BL,GO:0007131,P
TRIP13,GO:0007131,P
UBR2,GO:0007131,P
AGO4,GO:0007140,P
ASZ1,GO:0007140,P
BRDT,GO:0007140,P
CYP26B1,GO:0007140,P
DDX4,GO:0007140,P
DPEP3,GO:0007140,P
FANCA,GO:0007140,P
FIGNL1,GO:0007140,P
HSPA2,GO:0007140,P
KIF18A,GO:0007140,P
MAEL,GO:0007140,P
MEIOB,GO:0007140,P
MLH3,GO:0007140,P
PIM2,GO:0007140,P
SPDYA,GO:0007140,P
SYCP2,GO:0007140,P
TAF1L,GO:0007140,P
TDRD12,GO:0007140,P
TDRD9,GO:0007140,P
TDRKH,GO:0007140,P
TEX14,GO:0007140,P
TEX15,GO:0007140,P
UBR2,GO:0007140,P
BRCA2,GO:0007141,P
BRDT,GO:0007141,P
CCNA1,GO:0007141,P
DDX4,GO:0007141,P
DMC1,GO:0007141,P
DMRTC2,GO:0007141,P
DNMT3L,GO:0007141,P
HSPA2,GO:0007141,P
ING2,GO:0007141,P
MEI1,GO:0007141,P
MEIOB,GO:0007141,P
MOV10L1,GO:0007141,P
MYBL1,GO:0007141,P
RAD51C,GO:0007141,P
REC8,GO:0007141,P
SLC2A8,GO:0007141,P
SPO11,GO:0007141,P
SYCP3,GO:0007141,P
TDRD9,GO:0007141,P
TRIP13,GO:0007141,P
UBR2,GO:0007141,P
ANG,GO:0007154,P
CCL16,GO:0007154,P
CCL18,GO:0007154,P
CCL19,GO:0007154,P
FRAS1,GO:0007154,P
FREM1,GO:0007154,P
FREM2,GO:0007154,P
GJA9,GO:0007154,P
GJB3,GO:0007154,P
GJB4,GO:0007154,P
GJB5,GO:0007154,P
GJB6,GO:0007154,P
GJD3,GO:0007154,P
GJD4,GO:0007154,P
KREMEN1,GO:0007154,P
NF1,GO:0007154,P
NRG1,GO:0007154,P
OIP5,GO:0007154,P
SLC8A2,GO:0007154,P
SLC8A3,GO:0007154,P
SNTG1,GO:0007154,P
TRIP10,GO:0007154,P
AATF,GO:0007155,P
ABL2,GO:0007155,P
ACAN,GO:0007155,P
ACHE,GO:0007155,P
ACKR3,GO:0007155,P
ACTN2,GO:0007155,P
ADA,GO:0007155,P
ADAM12,GO:0007155,P
ADAM17,GO:0007155,P
ADAM22,GO:0007155,P
ADAM23,GO:0007155,P
ADAM2,GO:0007155,P
ADAM9,GO:0007155,P
ADGRB1,GO:0007155,P
ADGRE2,GO:0007155,P
ADGRG1,GO:0007155,P
AGGF1,GO:0007155,P
AIMP1,GO:0007155,P
AJAP1,GO:0007155,P
ALCAM,GO:0007155,P
AMBN,GO:0007155,P
AMBP,GO:0007155,P
AMELX,GO:0007155,P
ANOS1,GO:0007155,P
AOC3,GO:0007155,P
APBA1,GO:0007155,P
APC,GO:0007155,P
APLP1,GO:0007155,P
APP,GO:0007155,P
ARF6,GO:0007155,P
ARHGAP5,GO:0007155,P
ARVCF,GO:0007155,P
ASTL,GO:0007155,P
ATP1B1,GO:0007155,P
ATP1B2,GO:0007155,P
ATP2A2,GO:0007155,P
ATP4B,GO:0007155,P
AZGP1,GO:0007155,P
B4GALT1,GO:0007155,P
BCAM,GO:0007155,P
BCAN,GO:0007155,P
BCAR1,GO:0007155,P
BGLAP,GO:0007155,P
BMP10,GO:0007155,P
BMX,GO:0007155,P
BOC,GO:0007155,P
BYSL,GO:0007155,P
CASK,GO:0007155,P
CASS4,GO:0007155,P
CCL11,GO:0007155,P
CCL2,GO:0007155,P
CCL4,GO:0007155,P
CCR1,GO:0007155,P
CCR3,GO:0007155,P
CCR8,GO:0007155,P
CD151,GO:0007155,P
CD164,GO:0007155,P
CD177,GO:0007155,P
CD226,GO:0007155,P
CD22,GO:0007155,P
CD300A,GO:0007155,P
CD33,GO:0007155,P
CD36,GO:0007155,P
CD44,GO:0007155,P
CD47,GO:0007155,P
CD4,GO:0007155,P
CD72,GO:0007155,P
CD96,GO:0007155,P
CD97,GO:0007155,P
CD99,GO:0007155,P
CD9,GO:0007155,P
CDH11,GO:0007155,P
CDH15,GO:0007155,P
CDH16,GO:0007155,P
CDH17,GO:0007155,P
CDH2,GO:0007155,P
CDH3,GO:0007155,P
CDH4,GO:0007155,P
CDH6,GO:0007155,P
CDH8,GO:0007155,P
CDHR1,GO:0007155,P
CDHR5,GO:0007155,P
CDON,GO:0007155,P
CDSN,GO:0007155,P
CEACAM1,GO:0007155,P
CERCAM,GO:0007155,P
CFDP1,GO:0007155,P
CHL1,GO:0007155,P
CHST10,GO:0007155,P
CHST4,GO:0007155,P
CIB1,GO:0007155,P
CLCA2,GO:0007155,P
CLDN10,GO:0007155,P
CLEC4A,GO:0007155,P
CLSTN1,GO:0007155,P
CNTN1,GO:0007155,P
CNTN2,GO:0007155,P
CNTN3,GO:0007155,P
CNTN5,GO:0007155,P
CNTN6,GO:0007155,P
CNTNAP1,GO:0007155,P
CNTNAP2,GO:0007155,P
CNTNAP3,GO:0007155,P
CNTNAP4,GO:0007155,P
CNTNAP5,GO:0007155,P
COL12A1,GO:0007155,P
COL15A1,GO:0007155,P
COL16A1,GO:0007155,P
COL18A1,GO:0007155,P
COL19A1,GO:0007155,P
COL28A1,GO:0007155,P
COL4A3,GO:0007155,P
COL4A6,GO:0007155,P
COL5A1,GO:0007155,P
COL5A3,GO:0007155,P
COL6A1,GO:0007155,P
COL6A2,GO:0007155,P
COL6A3,GO:0007155,P
COL6A5,GO:0007155,P
COL6A6,GO:0007155,P
COL7A1,GO:0007155,P
COL8A1,GO:0007155,P
COMP,GO:0007155,P
CSF3R,GO:0007155,P
CTGF,GO:0007155,P
CTNNA1,GO:0007155,P
CTNNAL1,GO:0007155,P
CTNNB1,GO:0007155,P
CTNND1,GO:0007155,P
CTNND2,GO:0007155,P
CX3CL1,GO:0007155,P
CX3CR1,GO:0007155,P
CXCL12,GO:0007155,P
CXCR3,GO:0007155,P
CYP1B1,GO:0007155,P
CYR61,GO:0007155,P
DDR1,GO:0007155,P
DDR2,GO:0007155,P
DGCR2,GO:0007155,P
DGCR6,GO:0007155,P
DPP4,GO:0007155,P
DPT,GO:0007155,P
DSC2,GO:0007155,P
DSC3,GO:0007155,P
DSCAM,GO:0007155,P
DSG2,GO:0007155,P
DST,GO:0007155,P
EDIL3,GO:0007155,P
EFNB1,GO:0007155,P
EFNB2,GO:0007155,P
EFS,GO:0007155,P
EGFL6,GO:0007155,P
EGFL7,GO:0007155,P
EMILIN1,GO:0007155,P
EMILIN2,GO:0007155,P
EMP2,GO:0007155,P
ENG,GO:0007155,P
ENTPD1,GO:0007155,P
EPHA2,GO:0007155,P
EPHA3,GO:0007155,P
EPHA4,GO:0007155,P
EPHA8,GO:0007155,P
EPHB4,GO:0007155,P
ERBIN,GO:0007155,P
F11R,GO:0007155,P
FAP,GO:0007155,P
FARP2,GO:0007155,P
FAT1,GO:0007155,P
FBLN7,GO:0007155,P
FER,GO:0007155,P
FERMT1,GO:0007155,P
FES,GO:0007155,P
FEZ1,GO:0007155,P
FLOT2,GO:0007155,P
FLRT1,GO:0007155,P
FN1,GO:0007155,P
FOLR3,GO:0007155,P
FPR2,GO:0007155,P
FREM2,GO:0007155,P
GAS6,GO:0007155,P
GNE,GO:0007155,P
GP1BA,GO:0007155,P
GP1BB,GO:0007155,P
GP5,GO:0007155,P
GP9,GO:0007155,P
GPNMB,GO:0007155,P
GRHL2,GO:0007155,P
HABP2,GO:0007155,P
HAPLN1,GO:0007155,P
HAPLN2,GO:0007155,P
HAPLN3,GO:0007155,P
HAS1,GO:0007155,P
HCK,GO:0007155,P
HES1,GO:0007155,P
HES5,GO:0007155,P
IBSP,GO:0007155,P
ICAM1,GO:0007155,P
ICAM2,GO:0007155,P
ICAM3,GO:0007155,P
ICAM4,GO:0007155,P
ICAM5,GO:0007155,P
IGFALS,GO:0007155,P
IGFBP7,GO:0007155,P
IGSF11,GO:0007155,P
IL2,GO:0007155,P
IL32,GO:0007155,P
INPPL1,GO:0007155,P
ISLR,GO:0007155,P
ITGA11,GO:0007155,P
